Period_dt,lwti,lpri,d2pri,llwip,dllgop,dl2lgop,vix,gs10,tb3ms,baa10y,brent,gold,bdi,cny_usd,indpro,gpr_chn_l1,gpr_usa_l1,gdelt_total_events_log,gdelt_goldstein_mean,gdelt_sentiment_signal,gdelt_conflict_share,gdelt_hostility_share,gdelt_topic_pca_1,gdelt_topic_pca_2,gdelt_topic_pca_3,gdelt_topic_pca_4,gdelt_topic_pca_5,gpr,ea_gpr,wui
1999-07-31,2.48820055903959,-0.1986901103492341,0.1,4.4067507,-0.016116142,-0.0029492378,23.6263636675748,5.9,4.57,2.18,0.0410447171010974,-0.0562863572413876,0.0341775414013589,1.2079264131603653e-05,-0.0007846779120086,0.5265735983848572,1.631765842437744,6.82001636467413,0.8585792349726776,5.8555244328830565,0.0568306010928961,0.107103825136612,-1.1565717161334526,-0.6689443834003466,-0.7956468004790151,0.4628200300083139,0.7966150714734066,39.43267327372312,1.3863007625960642,0.11075
1999-08-31,2.543405123300545,-0.4812118250595965,-0.4,4.4136705,0.023226261,-0.016116142,21.049047470092773,5.79,4.55,2.19,0.1846398508816715,-0.0202175463201976,0.0344078786298283,-0.0001570418157261,0.005769502318011,0.3253933191299438,1.2352309226989746,7.271008538280992,1.6994432846207377,12.356666632801678,0.0201809324982602,0.0939457202505219,0.5156359242416054,-0.465609578927956,-0.4204237989257722,-0.3375820354201034,1.603734718218709,49.80799569182463,1.187833366938535,0.13018
1999-09-30,2.655438680479387,-0.2956730475634153,0.5,4.417982,-0.0017185211,0.023226261,24.323636228388008,5.94,4.72,2.23,0.0579844455255922,0.0023792354769396,-0.0334660319150916,-4.832552071709628e-05,0.0040072431636248,0.3371411859989166,1.2700074911117554,6.90875477931522,1.5937,11.010482491794669,0.022,0.126,-1.1363617304978886,-0.4118763361735309,-0.7082423169020028,0.4731906192172882,1.0314915886068576,44.50495183510972,1.2783773584493026,0.13018
1999-10-31,2.600329398908504,-0.3900353197707081,-0.3,4.424452,0.0006389618,-0.0017185211,24.541428611392067,5.92,4.68,2.3,0.1088075502879539,0.0308790811470771,0.0088105150622475,9.664870619063848e-05,-0.0040452610454524,0.3188936710357666,1.3955544233322144,6.884486652042782,2.290573770491803,15.769424548470123,0.0153688524590163,0.0768442622950819,1.7546515976916948,-0.2323495503829921,-0.0421409755221512,-0.506235595245254,0.8469848430673812,60.617956419774,1.1348667742650569,0.13018
1999-11-30,2.6965031884715467,7.549516567451036e-15,0.5,4.430224,0.007666588,0.0006389618,24.021428516932897,6.11,4.86,2.28,-0.0242819892230601,0.1601439728173357,-0.0429192742743733,0.0,0.0121488838987993,0.3799217045307159,1.482270359992981,6.733401891837359,2.079499404052444,14.002105221321386,0.0202622169249106,0.100119189511323,0.6131940539222278,-0.0420272824113938,0.0528996433467373,-0.3048443485769875,0.4521136317026138,42.218420233853685,1.24634274202042,0.05778
1999-12-31,2.737624340884687,7.549516567451036e-15,-0.4,4.4396253,-0.00027179718,0.007666588,21.81809525262742,6.03,5.07,1.99,0.1109488501073561,-0.058105430241075,0.1219764027709793,0.0001328767207979,0.0048356761014245,0.3106703162193298,1.1889114379882812,7.301822342137932,3.19689608636977,23.343167268948104,0.0128205128205128,0.0445344129554655,3.28101743288467,-1.3653559021146824,-0.0236527312921259,1.3384908285016095,2.5922182301759435,35.79381963514025,1.245343509417184,0.05778
2000-01-31,2.7759793055719992,0.1986901103492487,0.2,4.448897,-0.012270451,-0.00027179718,22.15909090909091,6.28,5.2,1.73,0.035525743461739,-0.0350925379812503,0.1158820822579258,7.247077015470893e-05,0.0076835338351468,0.4128687977790832,1.8293263912200928,6.851184927493743,1.855508474576271,12.712431693853857,0.0158898305084745,0.0614406779661017,0.3928866106737145,-0.6227683175944566,-1.1051141766943366,1.2066161805893911,0.9861803408490808,62.04187748283568,1.3517730004509447,0.05778
2000-02-29,2.848664295211935,0.0998340788992152,-0.3,4.4464464,0.015494823,-0.012270451,23.201999855041503,6.66,5.32,1.68,0.0014844655192884,0.0044061475257057,-0.0314763014547754,-0.0002174280684044,-0.001368985385314,0.2667705714702606,1.1989688873291016,6.794586580876499,1.860313901345292,12.640063870298729,0.0033632286995515,0.0762331838565022,0.6247487371584274,-0.7267002708440218,-0.8533261976951142,0.0751793529200079,1.329140271599837,40.57139164497867,1.0651285484633646,0.07863
2000-03-31,2.861030605781278,0.0998340788992152,0.1,4.4500885,0.009224415,0.015494823,23.595500183105468,6.52,5.55,1.91,0.0850523203534106,0.0532153346604165,0.059255637563508,0.0001087199435727,0.0031184257109906,0.2094018459320068,1.2321325540542605,6.654152520183219,1.208,8.038216244381328,0.0141935483870967,0.1083870967741935,-1.2472037186452611,-0.060424145973805,-1.0826403356821934,0.3978891875764609,0.0022574664339726,34.39467622049372,1.0395101063174796,0.07863
2000-04-30,2.7121377980345267,0.0998340788992152,0.0,4.455104,0.0004954338,0.009224415,22.718260806539785,6.26,5.69,2.3,-0.0104821042588358,-0.045961180790969,0.0463248579576234,1.2079264131603653e-05,0.0035494125296793,0.2764623761177063,1.0100457668304443,6.625392368007956,1.350066401062417,8.944719629902906,0.0345285524568393,0.1088977423638778,-1.749631361031753,-1.5189221454453297,0.3296140358331075,-2.190069126315557,2.0963238740783185,54.096563286030594,1.0333660143785028,0.07863
2000-05-31,2.8220184237396717,0.0998340788992152,0.0,4.4649663,0.009771824,0.0004954338,27.16421077125951,5.99,5.66,2.34,-0.1884800832385345,-0.0236726712990762,-0.0885370999525374,0.0001449397898491,0.0059345814110471,0.2068841457366943,1.0314223766326904,6.695798917058491,1.3731435643564356,9.194293191183656,0.0185643564356435,0.1150990099009901,-1.0583980408795888,-0.5551524602410299,-1.0005567041973378,0.2454431693362102,0.2788776257125726,35.759766194766776,1.0047221963330562,0.05832
2000-06-30,2.9169228352884624,0.1986901103492487,0.1,4.4699917,0.0076208115,0.009771824,26.373181863264605,6.44,5.79,2.52,0.1975897156320467,-0.0162200787870379,-0.0844797670285295,-0.000314062766817,0.0027040320534066,0.3068792223930359,1.392322301864624,6.483107351457199,1.5267993874425727,9.89840433292929,0.0214395099540581,0.1010719754977029,-0.2827155605093828,-0.1999507971794794,-0.7053448350515741,0.0300210077336814,2.6561632174584315,34.145592654043504,1.196239337904394,0.05832
2000-07-31,2.847115375863144,0.1986901103492487,-0.1,4.470991,-0.0029597282,0.0076208115,21.539999961853027,6.1,5.69,2.4,0.0715662696583416,0.0375855407846508,0.0841325897644296,0.0001087251971716,0.0003904567263823,0.3349747955799103,1.2740495204925537,6.3473892096560105,1.0814035087719298,6.8640889628630966,0.0473684210526315,0.1122807017543859,-0.5394499678764163,-1.6232231032311168,-0.0383351616569342,-0.2831514615011916,-0.0629256009821327,43.98706580607019,1.0373126700810629,0.05832
2000-08-31,2.8946731159227443,0.1986901103492487,0.0,4.474602,0.009077072,-0.0029597282,19.89300012588501,6.05,5.96,2.27,-0.0380728196943667,-0.0145951966846178,0.0770015897963283,0.0001207919119203,-0.0019527324535886,0.3350828886032104,0.9578033089637756,6.467698726104354,0.8688958009331259,5.619756264812601,0.0435458786936236,0.1088646967340591,-1.3945221774067702,-1.1938132466191802,-0.3556512046935627,-2.4186318230377197,-1.0703520425276194,32.06197092931246,1.130831847478302,0.0557
2000-09-30,2.971241253545696,0.2956730475634297,0.1,4.479441,0.012024403,0.009077072,18.08869569197945,5.83,6.09,2.51,0.0514293148586064,-0.0256101469301537,0.0047861967042557,-7.247339625582327e-05,-0.0027266333927551,0.186522975564003,0.820108950138092,6.2766434893416445,1.411487758945386,8.859405452469986,0.0150659133709981,0.1299435028248587,-0.275297359669387,0.4652803025912422,0.155084848099833,0.4435782381590288,-1.6120604502297506,27.21366695240321,1.218967539529599,0.0557
2000-10-31,2.9456186347833446,0.2956730475634297,-0.1,4.477215,0.00024032593,0.012024403,19.6875,5.8,6.0,2.54,0.0931723472142755,-0.0028824246902043,-0.062612393642496,0.000144941540499,0.0046040830248808,0.2797124683856964,1.104864239692688,6.568077911411976,1.4683544303797469,9.64426630030113,0.0436005625879043,0.1026722925457102,-0.1612113045341802,-0.6572630848693285,-0.9662896411833706,-0.2581868707391052,1.6474985050490294,35.39438865670312,1.0667721329313,0.0557
2000-11-30,2.9830226859490416,0.3900353197707223,0.1,4.480524,0.0062713623,0.00024032593,25.200000069358133,5.74,6.11,2.56,-0.0681592805320678,-0.0135375816709739,-0.0689476778412228,-0.000277823076805,-0.0038933847177071,0.1814782172441482,1.7102947235107422,5.863631175598097,2.531339031339032,14.842838460167837,0.0142450142450142,0.0484330484330484,2.5939428472297137,-0.5876479178262614,-0.2948079359476304,0.2671134493832027,1.0514833660178504,55.48228460526901,1.2589230303934933,0.13817
2000-12-31,2.791172135244296,0.3900353197707223,-0.1,4.4841566,0.007912636,0.0062713623,26.38285709562756,5.72,6.17,2.64,0.0501217771756721,-0.01488805693835,-0.0083042422914907,2.4161592733218384e-05,0.0002796044748452,0.1612948030233383,0.9510831832885742,5.991464547107982,2.225062656641604,13.331384022362071,0.012531328320802,0.0802005012531328,0.617205330306019,-0.2304387756487375,0.7039007413829212,-0.0663118660384962,1.0351127313124633,27.436638998630485,1.0127572009501056,0.13817
2001-01-31,2.824059962069729,0.1986901103492487,-0.2,4.487725,-0.017967701,0.007912636,26.530499839782717,5.24,5.77,2.88,-0.237913829680068,0.0202440582914347,-0.0056183927615673,-3.624260802181922e-05,-0.0032683707203071,0.1759856790304184,0.9818148016929626,5.905361848054571,1.3576502732240436,8.017416126498132,0.0273224043715847,0.1120218579234972,-0.5062853647227001,-0.4421706819682233,0.2646591205002651,-0.298626832400751,0.9296446754226536,31.505770982126563,0.978061161708971,0.13817
2001-02-28,2.82279833306344,-0.1986901103492339,-0.2,4.4741898,-0.0011949539,-0.017967701,24.91857147216797,5.16,5.15,2.62,-0.0013826602454467,-0.0222007851622292,0.0341090201426848,8.456404221135472e-05,-0.0047708693509234,0.2576051354408264,1.0246317386627195,5.934894195619588,1.2352785145888594,7.331247286207009,0.0318302387267904,0.1061007957559681,0.0418580253637845,-0.3855128237660613,-1.3334673121443013,-1.441960376001127,-0.3321966670195005,35.447234605943024,1.105470577022525,0.11881
2001-03-31,2.7388046517672424,-0.1986901103492339,0.4,4.4824734,-0.006942749,-0.0011949539,23.41157913208008,5.1,4.88,2.88,0.0707625703592684,-0.0137289777738622,0.0069896428292199,2.415984151271644e-05,-0.0065347651343703,0.3127665519714355,1.1720848083496094,6.248042874508429,0.9180232558139536,5.735848662121402,0.0116279069767441,0.0930232558139534,-1.264312315618949,-0.4347103453443389,-1.9165157095822816,-0.2617175580216605,-0.0827764785325578,56.17806313669481,1.2165814339226704,0.11881
2001-04-30,2.743323952730095,-0.7326682560454049,-0.6,4.473131,0.009589195,-0.006942749,28.496818369085137,4.89,4.42,3.04,-0.1157514752010304,0.0044198966981507,-0.1486494401378237,-7.248127570225193e-05,-0.0020524117552422,0.2573720812797546,1.1910302639007568,6.927557906278317,1.2809617271835132,8.873936540790075,0.0215897939156035,0.0932286555446516,0.5496174943609153,-0.0464429774786994,-0.8337305456508066,-0.1207084080837285,0.2855251837931919,39.56030547917154,1.2535229412252835,0.11881
2001-05-31,2.782131315000374,-1.0159731341796872,0.2,4.468717,-0.013489246,0.009589195,28.13399991989136,5.14,3.87,2.73,0.0462602127125042,-0.0097420112993438,-0.0464480117221217,-3.624260802181922e-05,-0.0035963806723389,0.4010493755340576,1.1368091106414795,8.435983135990694,1.0760902581904968,9.077879270898904,0.0184421783467129,0.1052288999783033,-2.557937341029364,0.1363836465577063,-2.450379002030452,0.7329497130964086,1.6691644109139712,45.28362367749711,1.282643548959049,0.22325
2001-06-30,2.74288922355059,-1.0159731341796872,0.4,4.468513,-0.010138035,-0.013489246,22.944090929898348,5.39,3.62,2.65,0.098521532088998,0.0445986378005907,0.0559292660395538,-4.832552071709628e-05,-0.0047873447856305,0.3331435024738312,1.2756264209747314,7.316548177182976,0.680718085106383,4.9805066647605925,0.0259308510638297,0.1223404255319148,-1.0854545595291298,0.0501659801428883,-2.061377554217426,1.056679410239171,0.0094308284762239,35.83905336879974,1.1481035085873512,0.22325
2001-07-31,2.7020192744169207,-0.7326682560454051,0.4,4.466077,-0.02319765,-0.010138035,20.94047619047619,5.28,3.49,2.65,-0.0165447699158138,-0.0078512723844106,-0.024413984348099,-3.624567317661587e-05,-0.005294243917338,0.2858163714408874,1.5124449729919434,6.625392368007956,2.196547144754316,14.552986688824912,0.0146082337317397,0.0650730411686587,1.1618298497883988,-0.908823245775948,-0.3865636573928839,0.5410111490760531,-0.0450250183122683,47.49133660708418,1.1063024279623157,0.22325
2001-08-31,2.739857616219795,-0.7326682560454051,-0.4,4.459097,0.028868675,-0.02319765,22.31619053795224,5.24,3.51,2.78,-0.1234981559032406,-0.0100417386498721,-0.0547502686242058,3.624567317661587e-05,-0.0064248032714528,0.3105297684669494,1.317399024963379,7.055312843339752,1.007944732297064,7.111365415152124,0.0164075993091537,0.1718480138169257,-0.4467616317773356,0.6843201794942982,-1.0408831700150254,2.166507408910252,-1.15199472476576,35.40467773647633,1.0443429485375246,0.13179
2001-09-30,2.676295465325176,-0.4812118250595968,0.3,4.4645696,0.0025458336,0.028868675,21.86173903423807,4.97,3.36,2.9,0.0424118657390311,0.018003153301489,-0.0705285916229954,-1.2081745087488828e-05,-0.0011484395650906,0.2181500941514969,1.3494141101837158,6.450470422144176,1.5669303797468357,10.107438068116103,0.0158227848101265,0.1281645569620253,0.2082628368431765,0.7017741923008487,-1.171854575467298,0.1878651650116719,0.4112778264966019,33.34419500943439,1.3100292353069176,0.13179
2001-10-31,2.526178993336358,-0.3900353197707083,-0.2,4.457724,-0.0068597794,0.0025458336,35.065333429972334,4.73,2.64,3.42,-0.0023586985467347,0.0396950335147519,-0.1695972262300955,-1.2081891057835747e-05,-0.0050778760047638,0.7703881859779358,13.229009628295898,6.950814768442584,1.3693192713326945,9.51788461389233,0.0632790028763183,0.149568552253116,-0.2641205894969969,-0.8065103836645101,0.8820053538841993,-0.3726925031350466,0.2434556512315012,307.6768840432676,2.5783831428211594,0.13179
2001-11-30,2.4052942094735887,-0.2956730475634154,-5.5511150000000004e-17,4.454439,-0.0015153885,-0.0068597794,32.721304603244945,4.57,2.16,3.38,-0.2210854194013385,-0.0012710070910308,0.0290474059607213,0.0,-0.0027452194543418,0.6591466665267944,13.10019588470459,6.697034247666484,1.2908529048207664,8.644886112284437,0.042027194066749,0.1149567367119901,0.7079647579000437,-0.5085815585398895,-0.2546942742254975,0.7567461402495597,0.8103576486510038,357.80326028252205,2.6690684179255,0.25156
2001-12-31,2.388421409332852,7.327471962526006e-15,0.2,4.451744,0.0051584244,-0.0015153885,26.63095238095238,4.65,1.87,3.1,-0.0885565692593792,-0.0246784814106302,0.07052288211543,4.832668842347232e-05,-0.0060654600853187,0.360622376203537,7.890068531036377,5.869296913133774,1.825779036827196,10.716039264914215,0.0254957507082152,0.093484419263456,0.8513796357617457,-1.158133523684864,1.1072270987978043,0.8651069152074219,0.0068343925957257,195.3940685043665,1.9469928990715035,0.25156
2002-01-31,2.4041680832284538,7.327471962526006e-15,-0.3,4.4525175,-0.0060048103,0.0051584244,23.720000076293942,5.09,1.69,2.85,-0.0049068550601978,-0.0011231681766226,0.0548663827052031,-7.249090846395134e-05,-0.0004275098074009,0.3893409967422485,6.047550678253174,6.159095388491933,1.4944915254237288,9.204715862377562,0.0169491525423728,0.0953389830508474,-0.2922525724380638,-1.2191641962558075,0.8872502829610668,-0.9551328204399828,0.7570389407469859,163.48624779216945,1.659098501352888,0.25156
2002-02-28,2.4554508384973874,0.1986901103492487,0.2,4.4630637,-0.01092577,-0.0060048103,22.252857208251957,5.04,1.65,2.85,0.0373346705485868,0.0203107312090287,-0.0358751990921568,-1.2082328989748705e-05,0.0066330648411705,0.3410267233848572,4.232385158538818,6.317164686747284,1.3638336347197106,8.61556167584955,0.0397830018083182,0.1301989150090416,-0.9781132363889934,-0.5443164984668974,-0.1831159649324803,1.51655035027634,1.3112371512850665,123.42986643910812,1.231601817158612,0.23448
2002-03-31,2.615984053450956,-0.2956730475634154,-0.7,4.4603567,0.0010647774,-0.01092577,22.87578984310753,4.91,1.72,2.98,0.0432736535071578,0.048500865918684,-0.039640972868856,0.0,0.0001152246826094,0.3734973669052124,3.621983051300049,6.88653164253051,2.0388548057259714,14.040638134157298,0.0112474437627811,0.0725971370143149,1.6918528499643286,-0.5354580226603592,-0.7183569965374326,0.4334275094631455,1.2481449209982391,112.15319637414204,1.233565702088476,0.23448
2002-04-30,2.6845374090744527,-0.1986901103492342,0.6,4.470051,-0.003042698,0.0010647774,18.98499994277954,5.28,1.79,2.81,0.1559211306634269,-0.0048850086966423,0.0326690756910643,0.0001087357058926,0.0072123326949231,0.2838111817836761,3.863307237625122,6.068425588244111,0.2781902552204176,1.688176863179742,0.0394431554524361,0.1554524361948956,-1.4500339973032426,1.303572117494832,-2.117367364646952,-0.2756865625971294,0.9596166372188488,129.9303400623677,1.3779217169757587,0.23448
2002-05-31,2.711572310591811,-0.2956730475634154,-0.2,4.4770474,-0.008059502,-0.003042698,19.900454607876863,5.21,1.71,2.84,0.0822702357005162,0.0288923136768097,8.753939278349776e-05,-1.208116124162828e-05,0.0048710021656788,0.1687116622924804,3.8404908180236816,6.194405391104672,1.8398773006134967,11.396945869891356,0.0081799591002045,0.0552147239263803,2.383740653612945,0.1340170339462948,0.3872272446613191,-0.2610367332841929,-1.2225485090708534,123.92932936972268,1.5167704020999326,0.22597
