h,coef,se,n
3,-0.49669922805363154,0.20462086026546053,2520
6,-0.342687160039413,0.1252376214211166,2500
12,-0.24553512460884008,0.07979322884698237,2460
18,-0.2704851670741387,0.12410755976215496,2420
24,0.01721615827661499,0.10375661041524929,2380
36,0.378042140433146,0.10054532447611,2300
