moderator_z,cate,lo90,hi90
1.904959670346319,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
3.380925955343377,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
1.141528833278876,-0.06279631944829622,-0.03403347848109599,-0.011825778291679663
3.1569862431369264,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
-0.6977137210724601,0.11467759286788196,-0.03403347848109599,-0.011825778291679663
-0.4142628515238301,-0.10212354535880508,-0.03403347848109599,-0.011825778291679663
1.203033402124309,-0.0798592305310289,-0.03403347848109599,-0.011825778291679663
1.6735474559196328,-0.1723484123767311,-0.03403347848109599,-0.011825778291679663
1.536341975178399,-0.1524638415528912,-0.03403347848109599,-0.011825778291679663
1.2175545554367238,-0.08666757535785674,-0.03403347848109599,-0.011825778291679663
-0.7341401226863288,0.10148453946043745,-0.03403347848109599,-0.011825778291679663
-0.6797611960533513,0.0913944148139299,-0.03403347848109599,-0.011825778291679663
-0.912100118432547,0.016159206407461525,-0.03403347848109599,-0.011825778291679663
0.16750731686535414,-0.15507050499680755,-0.03403347848109599,-0.011825778291679663
1.3105765986755016,-0.1185980301801254,-0.03403347848109599,-0.011825778291679663
-0.7853456565815243,0.08847542038757664,-0.03403347848109599,-0.011825778291679663
-0.11228404007757162,-0.049570310300453245,-0.03403347848109599,-0.011825778291679663
-0.17081351744650106,-0.05140644434135614,-0.03403347848109599,-0.011825778291679663
1.2420372080486999,-0.09861238489365987,-0.03403347848109599,-0.011825778291679663
-0.6748710546178859,0.09033235185504952,-0.03403347848109599,-0.011825778291679663
-1.2898743597207583,0.22496205587268625,-0.03403347848109599,-0.011825778291679663
-0.44751487587518324,-0.06466870690276515,-0.03403347848109599,-0.011825778291679663
1.132534344323107,-0.06315322584626387,-0.03403347848109599,-0.011825778291679663
-0.42958770292348736,-0.08539119093395628,-0.03403347848109599,-0.011825778291679663
0.9536073964622743,-0.059910691289595044,-0.03403347848109599,-0.011825778291679663
1.8296806879683887,-0.19150646238733385,-0.03403347848109599,-0.011825778291679663
1.3303691864477862,-0.1239870666500427,-0.03403347848109599,-0.011825778291679663
-0.1382046928179842,-0.042248834855432606,-0.03403347848109599,-0.011825778291679663
-0.0418847923142056,-0.07909447189030842,-0.03403347848109599,-0.011825778291679663
-0.9368688622909673,0.018058901768113117,-0.03403347848109599,-0.011825778291679663
-0.06629694603408011,-0.05271091592084452,-0.03403347848109599,-0.011825778291679663
1.088803787113813,-0.06402220658845638,-0.03403347848109599,-0.011825778291679663
-0.32623809729305964,-0.10076490204778704,-0.03403347848109599,-0.011825778291679663
3.1673919606450673,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
1.205424675076912,-0.08221806025061887,-0.03403347848109599,-0.011825778291679663
0.22147821906118953,-0.14801266520949918,-0.03403347848109599,-0.011825778291679663
0.27376244847888176,-0.1453107006370684,-0.03403347848109599,-0.011825778291679663
-0.24343585372662999,-0.07521564213781982,-0.03403347848109599,-0.011825778291679663
0.7598134147451541,-0.0688692512205533,-0.03403347848109599,-0.011825778291679663
1.0062209978005057,-0.048319252386534874,-0.03403347848109599,-0.011825778291679663
0.5143949144621889,-0.0686893944416751,-0.03403347848109599,-0.011825778291679663
2.91940492042949,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
1.665946667656616,-0.17216689961763482,-0.03403347848109599,-0.011825778291679663
-1.1112093780234562,0.09608186345964698,-0.03403347848109599,-0.011825778291679663
0.09194910016700583,-0.1444550161488046,-0.03403347848109599,-0.011825778291679663
-1.4671475296256684,0.23318699410492616,-0.03403347848109599,-0.011825778291679663
-0.946184652904398,0.020582458139473292,-0.03403347848109599,-0.011825778291679663
-0.7234488566716615,0.09844875258185284,-0.03403347848109599,-0.011825778291679663
-0.18689844064014138,-0.05210438584885228,-0.03403347848109599,-0.011825778291679663
-0.6413488546212767,0.09121446782138534,-0.03403347848109599,-0.011825778291679663
1.915347416008915,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
1.9855618059114553,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
0.2634564344076228,-0.1464722412734062,-0.03403347848109599,-0.011825778291679663
-1.1911270018265074,0.13568072191368272,-0.03403347848109599,-0.011825778291679663
-0.08236597568921943,-0.04739791283265947,-0.03403347848109599,-0.011825778291679663
-0.9866685142236876,0.03137765990552864,-0.03403347848109599,-0.011825778291679663
0.1282697632309368,-0.14628346459578515,-0.03403347848109599,-0.011825778291679663
-0.7599071994865948,0.11454830763386528,-0.03403347848109599,-0.011825778291679663
0.46114057501897276,-0.08743436631634512,-0.03403347848109599,-0.011825778291679663
-1.0457892859469156,0.03440712393403268,-0.03403347848109599,-0.011825778291679663
-1.3014498453369432,0.22569837923103864,-0.03403347848109599,-0.011825778291679663
0.34431566162294375,-0.1299400102060233,-0.03403347848109599,-0.011825778291679663
-0.24839343058286964,-0.07648164258483729,-0.03403347848109599,-0.011825778291679663
-0.33491089719853356,-0.10172272070870743,-0.03403347848109599,-0.011825778291679663
-1.3162442814341508,0.22569837923103864,-0.03403347848109599,-0.011825778291679663
-0.08996408251474518,-0.0393156056131556,-0.03403347848109599,-0.011825778291679663
-1.1304307023149913,0.09619334291233517,-0.03403347848109599,-0.011825778291679663
0.0025296831190329406,-0.09403705978864971,-0.03403347848109599,-0.011825778291679663
-0.49494279704595967,0.0007896302798411274,-0.03403347848109599,-0.011825778291679663
-1.4373897879373396,0.23318699410492616,-0.03403347848109599,-0.011825778291679663
-0.5752131473210901,0.0734866861989006,-0.03403347848109599,-0.011825778291679663
-1.4654215120809941,0.23318699410492616,-0.03403347848109599,-0.011825778291679663
-1.3773497765788991,0.23318699410492616,-0.03403347848109599,-0.011825778291679663
-0.7798561479376279,0.10004574894902898,-0.03403347848109599,-0.011825778291679663
2.2461685416464845,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
1.1610057184946077,-0.06410399323806194,-0.03403347848109599,-0.011825778291679663
0.46783310689243246,-0.08404775603090905,-0.03403347848109599,-0.011825778291679663
-0.6036855404202632,0.09070512083481033,-0.03403347848109599,-0.011825778291679663
0.4885018403411857,-0.07542954780821656,-0.03403347848109599,-0.011825778291679663
-0.06438328394450053,-0.053413390913243375,-0.03403347848109599,-0.011825778291679663
0.37934110483108197,-0.11905390560775804,-0.03403347848109599,-0.011825778291679663
-0.18966354317953563,-0.05227390593831162,-0.03403347848109599,-0.011825778291679663
-1.6292711734268768,0.23318699410492616,-0.03403347848109599,-0.011825778291679663
-1.3203632286552593,0.22602955139192032,-0.03403347848109599,-0.011825778291679663
-0.9928767239976152,0.029883905461060116,-0.03403347848109599,-0.011825778291679663
2.414873852085706,-0.19130941057999554,-0.03403347848109599,-0.011825778291679663
-0.7487759803386104,0.11147919629582982,-0.03403347848109599,-0.011825778291679663
-0.4254511823072455,-0.08951457386923777,-0.03403347848109599,-0.011825778291679663
-0.5910403453270423,0.09100202523377118,-0.03403347848109599,-0.011825778291679663
-1.2373620126005678,0.19024687709875654,-0.03403347848109599,-0.011825778291679663
-0.873928576579175,0.03346849384197804,-0.03403347848109599,-0.011825778291679663
-0.521135331542757,0.01204474959386812,-0.03403347848109599,-0.011825778291679663
-1.4426582249931421,0.23318699410492616,-0.03403347848109599,-0.011825778291679663
1.8483233696354593,-0.19150646238733385,-0.03403347848109599,-0.011825778291679663
