h,coef,se,n
0,0.00892433768437958,0.2998237406227445,284
6,-0.3849255385822125,0.48580457608799593,282
12,-0.1369444971080371,0.34955934640133485,276
24,-0.13974697617934892,0.41973580349622325,264
36,-0.1042027572920402,0.3932972704863229,252
48,-0.06518019788090383,0.3415268884790962,240
