h,coef,se,n_obs,lo90,hi90,lo95,hi95
17,0.2559913262538771,0.72353896588712,365,-0.9342302726304352,1.4462129251381894,-1.162145046884878,1.6741276993926322
18,0.1532529756320855,0.5119051173148598,364,-0.6888309423508588,0.9953368936150299,-0.8500810543050397,1.1565870055692107
19,0.11753011770207422,0.23387472229539888,363,-0.26719380047385693,0.5022540358780054,-0.3408643379969076,0.5759245734010561
20,0.22839797254687255,0.8823291136588395,362,-1.2230334194219183,1.6798293645156634,-1.5009670902244527,1.9577630353181978
21,0.08870413157549706,0.1948690934620813,361,-0.2318555271696267,0.4092637903206208,-0.2932392916101823,0.4706475547611764
22,-0.3210083131607462,1.201277400157382,360,-2.2971096364196395,1.6550930100981474,-2.675512017469215,2.0334953911477225
23,-0.37468391853576577,1.1846814871364129,359,-2.323484964875165,1.5741171278036334,-2.6966596333231347,1.9472917962516032
24,0.25548752705185507,0.8884753122608205,358,-1.2060543616171948,1.717029415720905,-1.4859240849793531,1.9968991390830633
25,0.6748806159573633,1.7520738461606509,357,-2.2072808609769075,3.557042092891634,-2.7591841225175124,4.1089453544322385
26,0.4304853889052538,1.3466381033159334,356,-1.7847342910494568,2.6457050688599644,-2.2089252935939756,3.069896071404483
27,0.9279369618388955,2.559749497879225,355,-3.2828509621724296,5.138724885850221,-4.089172054004385,5.9450459776821765
28,0.8393789267702232,2.4775269206293276,354,-3.2361528576650205,4.914910711205467,-4.016573837663259,5.695331691203705
29,0.2891954723791059,1.2644268087494965,353,-1.7907866280138158,2.3691775727720277,-2.1890810727699073,2.767472017528119
30,0.26399982635985,1.3368693308942328,352,-1.935150222961163,2.463149875680863,-2.3562640621928463,2.8842637149125463
31,-0.30769768755817495,1.175966143506381,351,-2.242161993626172,1.626766618509822,-2.612591328830682,1.997195953714332
32,-0.4617034759830858,1.2440088077243414,350,-2.5080979646896275,1.584691012723456,-2.899960739122795,1.9765537871566234
33,-0.4501875614023447,1.3749856273791017,349,-2.712038918440967,1.8116637956362776,-3.145159391065384,2.2447842682606947
34,0.20146399970008133,1.2572456547553488,348,-1.8667051023724675,2.26963310177263,-2.2627374836204024,2.665665483020565
35,0.44745688262764816,2.157646818499819,347,-3.1018721338045543,3.9967858990598506,-3.7815308816319977,4.676444646887294
36,0.2861871326840628,1.7293275009497322,346,-2.5585566063782466,3.130930871746372,-3.1032947691774124,3.675669034545538
37,0.36300558603397803,2.4233565785443902,345,-3.623415985671544,4.3494271577395,-4.386773307913026,5.1127844799809825
38,0.36872441791911115,2.195506989168462,344,-3.242884579263009,3.9803334151012315,-3.934469280851075,4.671918116689297
39,0.2038589519315792,1.74087370601526,343,-2.6598782944635233,3.0675961983266817,-3.20825351185833,3.6159714157214884
40,0.8706230818825134,7.0889265301260505,342,-10.79066106017484,12.531907223939866,-13.023672917164545,14.764919080929571
41,1.0821643945673713,12.914934881054572,341,-20.1629034847674,22.327232273902144,-24.23110797229959,26.395436761434333
42,1.9804818449774757,29.798820836253647,340,-47.038578430659776,50.99954212061473,-56.42520699407967,60.386170684034624
43,7.171235226211138,331.5285457336808,339,-538.1932225056938,552.5356929581161,-642.6247144118032,656.9671848642255
44,2.7367967612226494,65.0287114748999,338,-104.23543361498767,109.70902713743297,-124.71947772958114,130.19307125202644
45,4.5883566256961785,107.60708885517377,337,-172.4253045410647,181.60201779245705,-206.3215375304444,215.49825078183676
46,2.110819503068342,20.88953166165457,336,-32.25246008035342,36.47409908649011,-38.83266255377461,43.054301559911295
47,2.4201612081815256,25.27075820103416,335,-39.150236032519665,43.990558448882716,-47.11052486584543,51.95084728220848
48,0.45995204894734343,1.3537769939520374,334,-1.7670111061037583,2.686915203998445,-2.19345085919865,3.1133549570933368
