h,coef,se,n_obs,lo90,hi90,lo95,hi95
0,0.16507086429329065,1.0422235399608701,382,-1.549386858942341,1.879528587528922,-1.8776872740300146,2.207829002616596
1,2.913244356219064,1.4164341986172162,381,0.5832100994937437,5.243278612944385,0.1370333269293207,5.689455385508808
2,0.24852690964029017,1.5005454578002244,380,-2.2198703684410788,2.7169241877216592,-2.6925421876481495,3.18959600692873
3,2.9523878564203865,1.4766842806317362,379,0.5232422147811806,5.381533498059593,0.058086666382183516,5.8466890464585894
4,-1.3798280818495812,1.4886903320885174,378,-3.8287236781351925,1.0690675144360302,-4.297661132743075,1.538004969043913
5,0.4281429003937078,1.7805139023081002,377,-2.500802468903117,3.3570882696905326,-3.0616643481301686,3.9179501489175843
6,-1.9663880796959445,1.6711838602441216,376,-4.715485529797524,0.7827093704056354,-5.241908445774423,1.3091322863825339
7,1.5545780572049694,1.5330523140340182,375,-0.9672929993809904,4.076449113790929,-1.450204478301706,4.559360592711645
8,1.3139769609206526,1.4969249038672865,374,-1.1484645059410337,3.776418427782339,-1.6199958506592287,4.247949772500534
9,-2.6705337757121206,1.395297522418495,373,-4.9657982000905445,-0.3752693513336962,-5.405316919652371,0.06424936822812954
10,-1.1212467481360544,1.5150006165648753,372,-3.613422762385274,1.3709292661131653,-4.09064795660321,1.848154460331101
11,-0.7256231489949749,1.5583012397947933,371,-3.2890286884574103,1.8377823904674602,-3.7798935789927697,2.3286472810028203
12,0.9255845145781966,1.4957967202580222,370,-1.5350010902462499,3.3861701194026432,-2.006177057127527,3.85734608628392
13,0.9101139445252249,1.5135468530280964,369,-1.5796706287059938,3.3998985177564434,-2.056437887409844,3.8766657764602934
14,-2.73688568398454,1.4765868070247201,368,-5.165870981540205,-0.3079003864288756,-5.630995825752992,0.15722445778391103
15,1.261267114431391,1.5020361305215555,367,-1.2095823202765679,3.7321165491393495,-1.6827237013908578,4.20525793025364
16,0.8654231219523162,1.6039315126278466,366,-1.7730442163204918,3.503890460225124,-2.2782826427982634,4.009128886702896
17,2.1134657668691497,1.4269666009299808,365,-0.23389429166066877,4.4608258253989685,-0.6833887709536128,4.910320304691912
18,1.1696836112295441,1.3872621213239424,364,-1.112362578348341,3.4517298008074295,-1.5493501465653832,3.888717369024471
19,-1.9536354523999515,1.5466921266821008,363,-4.497944000792007,0.5906730959921043,-4.985152020696869,1.077881115896966
20,-1.4851310178660337,1.5421571852680147,362,-4.021979587631918,1.0517175518998505,-4.5077591009913425,1.5374970652592752
21,0.8044619869917577,1.5105537663555069,361,-1.6803989586630512,3.2893229326465665,-2.1562233950650356,3.7651473690485515
22,0.5472260750921086,1.4545014856342702,360,-1.8454288687762657,2.939881018960483,-2.3035968367510606,3.398048986935278
23,0.2182513397631887,1.5556794871424064,359,-2.34084141658607,2.777344096112447,-2.830880455035928,3.2673831345623054
24,-0.4033643442326682,1.8070900534707053,358,-3.3760274821919785,2.5692987937266416,-3.9452608490352503,3.1385321605699144
25,0.36339545091398473,1.9682326918508433,357,-2.8743473271806526,3.6011382290086216,-3.4943406251136677,4.221131526941638
26,-2.4151299195005653,1.8938111992145983,356,-5.53044934220858,0.700189503207449,-6.126999869961178,1.2967400309600472
27,0.22219288541969404,1.4884819154417073,355,-2.226359865481914,2.6707456363213025,-2.695231668846052,3.1396174396854404
28,1.1493684603718541,1.815936986161309,354,-1.8378478818634993,4.136584802607207,-2.4098680325043116,4.708604953248019
29,-1.7697375074320811,1.6989925299494961,353,-4.564580219199002,1.0251052043348399,-5.099762866133093,1.5602878512689313
30,-0.07356541400776585,1.5080240520092454,352,-2.5542649795629746,2.407134151547443,-3.0292925559458865,2.882161727930355
31,-1.5038379807929931,1.760762579484684,351,-4.400292424045298,1.3926164624593118,-4.954932636582973,1.9472566749969873
32,-0.01973882234251125,1.6311988224794771,350,-2.703060885321251,2.6635832406362288,-3.2168885144022865,3.177410869717264
33,-2.8058774932166397,1.7116736533350319,349,-5.621580652952767,0.009825666519487797,-6.160757853753302,0.5490028673200227
34,-0.8577675862762266,1.3825960760319247,348,-3.132138131348743,1.4166029587962896,-3.567655895298799,1.8521207227463456
35,0.9937799895709618,1.500450124244684,347,-1.4744604648115434,3.4620204439534668,-1.9471022539486185,3.934662233090542
36,-0.6774433589829323,1.3907414218048173,346,-2.9652129978518564,1.610326279885992,-3.403296545720374,2.0484098277545097
37,0.6754032588793228,1.6767636352656574,345,-2.082872921132684,3.433679438891329,-2.6110534662413656,3.9618599840000117
38,-2.5033364268029232,1.4056721747632144,344,-4.815667154288411,-0.1910056993174356,-5.258453889338823,0.25178103573297683
39,2.796990881462235,1.3123674647487273,343,0.6381464019505785,4.955835360973891,0.22475065055472943,5.36923111236974
40,1.84199431035352,1.51623996183149,342,-0.652220426859281,4.336209047566321,-1.1298360148362003,4.81382463554324
41,-1.8540945870362158,1.424958618682948,341,-4.198151514769665,0.48996234069723354,-4.6470134796547935,0.9388243055823622
42,-1.5565844390709862,1.960088776293948,340,-4.780930476074531,1.6677615979325582,-5.398358440607124,2.285189562465152
43,-2.2679107748408414,1.4059431916389946,339,-4.580687325086988,0.04486577540530501,-5.023559430453271,0.4877378807715882
44,-2.462999787064604,1.5514538083400955,338,-5.015141301784061,0.08914172765485295,-5.503849251411191,0.577849677281983
45,0.13641997421744032,1.380697865601114,337,-2.1348280146963923,2.4076679631312725,-2.5697478423607434,2.8425877907956236
46,0.4004026523023319,1.4979852220265777,336,-2.0637830379313886,2.8645883425360523,-2.5356483828697605,3.336453687474424
47,0.5895845907766979,1.5544591795363065,335,-1.9675007595605265,3.146669941113922,-2.4571554011144627,3.636324582667859
48,2.790386210284847,1.4705085712784836,334,0.37139961053174186,5.209372810037952,-0.09181058942098064,5.672583009990674
