h,coef,se,n_obs,lo90,hi90,lo95,hi95
0,-0.021687161993812154,0.028029855837920937,382,-0.0677962748471921,0.02442195085956779,-0.07662567943613718,0.03325135544851288
1,-0.05365122204281647,0.045513272785879945,381,-0.12852055577558896,0.021218111689956035,-0.14285723670314115,0.03555479261750821
2,-0.08744212214503477,0.05109918440277728,380,-0.1715002804876034,-0.003383963802466139,-0.18759652357447826,0.012712279284408698
3,-0.09905801419081683,0.054846804932488766,379,-0.18928100830476086,-0.008835020076872813,-0.20655775185849481,0.008441723476861146
4,-0.1080868651043847,0.05665523618428066,378,-0.2012847286275264,-0.014889001581243011,-0.21913112802557477,0.0029573978168053877
5,-0.12175341732511136,0.06643815044346588,377,-0.23104417480461273,-0.012462659845609986,-0.25197219219430445,0.008465357544081759
6,-0.15834210515102143,0.06779124311489315,376,-0.26985870007502066,-0.04682551022702219,-0.29121294165621203,-0.025471268645830852
7,-0.12291519914856508,0.07063783882945901,375,-0.23911444402302515,-0.006715954274105013,-0.2613653632543047,0.015534964957174574
8,-0.061052166390666684,0.08002529736356426,374,-0.19269378055372988,0.07058944777239651,-0.21790174922325262,0.09579741644191925
9,-0.04596788333145696,0.08145615259669688,373,-0.17996325435302332,0.0880274876901094,-0.20562194242098283,0.11368617575806891
10,-0.04392086054195943,0.08228340177152366,372,-0.17927705645611586,0.091435335372197,-0.20519632801414578,0.11735460693022692
11,0.010841659780467694,0.08397153485369739,371,-0.12729151505386452,0.1489748346147999,-0.1537425485327792,0.17542586809371458
12,-0.020067223557269642,0.0821340499118753,370,-0.1551777356623045,0.11504328854776522,-0.1810499613845452,0.14091551427000593
13,-0.02964648422596028,0.08666484832078192,369,-0.17221015971364653,0.11291719126172597,-0.19950958693469284,0.14021661848277228
14,-0.06894481505252514,0.09534508913855605,368,-0.22578748668544985,0.08789785658039956,-0.25582118976409496,0.1179315596590447
15,-0.03515108994421112,0.09420834133418063,367,-0.19012381143893825,0.119821631550516,-0.21979943895920515,0.1494972590707829
16,-0.06797261232608776,0.0950704409311338,366,-0.22436348765780287,0.08841826300562736,-0.25431067655111,0.11836545189893449
17,-0.05555032154694217,0.0874295311125037,365,-0.19937190022701076,0.08827125713312642,-0.22691220252744942,0.11581155943356508
18,0.027956665252489188,0.08005559174746821,364,-0.10373478317209603,0.1596481136770744,-0.1289522945725485,0.18486562507752688
19,0.0889149468328867,0.07945459828126804,363,-0.04178786733979922,0.21961776100557262,-0.06681606579839866,0.24464595946417206
20,0.09250222103499084,0.0843392461989962,362,-0.04623583896235792,0.2312402810323396,-0.0728027015150417,0.2578071435850234
21,0.08987925531823393,0.08901617172772182,361,-0.05655234717386845,0.2363108578103363,-0.08459244126810084,0.2643509519045687
22,0.06629413035266651,0.09417559881849316,360,-0.08862472970375473,0.22121299040908776,-0.11829004333158008,0.25087830403691314
23,0.06565450745754475,0.10024467394287322,359,-0.09924798117848169,0.2305569960935712,-0.13082505347048676,0.2621340683855763
24,0.12527325257770627,0.09360898539391209,358,-0.028713528395279103,0.2792600335506916,-0.05820035879436142,0.30874686394977396
25,0.18096860947250093,0.10690418586864249,357,0.005111223718584024,0.35682599522641784,-0.02856359483003834,0.3905008137750402
26,0.15177274056033951,0.086454319917464,356,0.009555384296111247,0.2939900968245678,-0.017677726477889927,0.3212232075985689
27,0.19581925640180486,0.08352778902379082,355,0.05841604345766896,0.3332224693459408,0.03210478991517485,0.3595337228884349
28,0.19855311747063809,0.0845871787487751,354,0.05940720842890304,0.33769902651237316,0.03276224712303891,0.3643439878182373
29,0.19914443756633915,0.08771491772196292,353,0.054853397913710134,0.34343547721896817,0.027223198831291817,0.3710656763013865
30,0.1689877604461998,0.09741060002870203,352,0.008747323398984957,0.3292281974934146,-0.021937015610056176,0.35991253650245575
31,0.16298357496514626,0.11181064058442984,351,-0.020944928796240825,0.34691207872653335,-0.056165280580336235,0.38213243051062873
32,0.22328540825310483,0.09439532281129204,350,0.06800510222852943,0.37856571427768027,0.038270575542972446,0.40830024096323725
33,0.25379544984311053,0.08825112080341696,349,0.10862235612148963,0.39896854356473144,0.08082325306841329,0.42676764661780775
34,0.2698704964537555,0.08953976596383707,348,0.12257758144324352,0.4171634114642675,0.09437255516463483,0.44536843774287616
35,0.2427804224187824,0.09172045570496482,347,0.09190027278411528,0.3936605720534495,0.06300832923705135,0.42255251560051343
36,0.15194376721218106,0.08601060912818495,346,0.010456315196316818,0.29343121922804527,-0.016637026679061445,0.32052456110342353
37,0.1652806053671867,0.0828760172322993,345,0.028949557020054334,0.3016116537143191,0.0028436115918800686,0.3277175991424933
38,0.13295489298052843,0.08549280685494959,344,-0.0076807742958636405,0.2735905602569205,-0.03461100845517276,0.3005207944162296
39,0.1358338280674687,0.09412818737776463,343,-0.01900704016895413,0.29067469630389153,-0.04865741919294997,0.32032507532788734
40,0.09103503697570403,0.09592986298195004,342,-0.06676958762960378,0.24883966158101184,-0.09698749446891805,0.27905756842032614
