h,coef,se,n_obs,lo90,hi90,lo95,hi95
17,0.04478496682898481,0.3080712616391706,365,-0.46199225856745085,0.5515621922254205,-0.5590347059837896,0.6486046396417592
18,0.09298044580967257,0.23716918515784835,364,-0.29716286377498796,0.4831237553943331,-0.3718711570997102,0.5578320487190553
19,0.1322400020305139,0.1090119659917263,363,-0.047084682025875874,0.3115646860869037,-0.08142345131326964,0.34590345537429745
20,0.17234719940785226,0.3304585848416506,362,-0.3712571726566629,0.7159515714723674,-0.4753516268817829,0.8200460256974874
21,0.10652505609877494,0.08518916267418089,361,-0.033611116500252614,0.2466612286978025,-0.060445702742619595,0.2734958149401695
22,-0.002584041638783674,0.3266415747576012,360,-0.5399094321150376,0.5347413488374703,-0.642801528163682,0.6376334448861146
23,-0.005746271414011517,0.2766241903113374,359,-0.46079306447616153,0.4493005216481385,-0.5479296844242328,0.5364371415962098
24,0.1585575227826439,0.21767041227080458,358,-0.19951030540282966,0.5166253509681175,-0.26807648526813305,0.5851915308334208
25,0.2781813786656926,0.40468760859762754,357,-0.3875297374774047,0.9438924948087899,-0.5150063341856573,1.0713690915170426
26,0.2125863512225692,0.32060893813594254,356,-0.31481535201105626,0.7399880544561946,-0.41580716752387814,0.8409798699690165
27,0.35126815664341393,0.5641710800976771,355,-0.576793270117265,1.2793295834040928,-0.7545071603480333,1.4570434736348612
28,0.3359995598358978,0.5613637645907879,354,-0.5874438329159483,1.2594429525877437,-0.7642734187620464,1.436272538433842
29,0.22430766418591475,0.287402036797935,353,-0.2484686863466884,0.6970840147185179,-0.3390003279380379,0.7876156563098674
30,0.186223049568639,0.30574571513754484,352,-0.3167286518326222,0.6891747509699002,-0.41303855210094886,0.7854846512382269
31,0.07855191259955063,0.24671834846607982,351,-0.32729977062715065,0.4844035958262519,-0.4050160503939658,0.5621198755930671
32,0.11155588982381914,0.2396749239411307,350,-0.2827093600593409,0.5058211397069792,-0.35820696110079703,0.5813187407484353
33,0.12955176448394923,0.28773428978822113,349,-0.3437711422176745,0.602874671185573,-0.43440744350096416,0.6935109724688626
34,0.26763965772011034,0.28001848506377175,348,-0.19299075020979417,0.7282700656500148,-0.2811965730048823,0.816475888445103
35,0.28817340259445245,0.4834248150742699,347,-0.5070604182027215,1.0834072233916263,-0.6593392349511165,1.2356860401400214
36,0.176867420175995,0.4314434453159625,346,-0.5328570473687634,0.8865918877207534,-0.6687617326432915,1.0224965729952815
37,0.188852063289346,0.45047674342689725,345,-0.5521821796479,0.929886306226592,-0.6940823538273726,1.0717864804060646
38,0.16702957522636552,0.4557864187683147,344,-0.5827390836475121,0.9167982341002432,-0.7263118055595313,1.0603709560122625
39,0.14112779247261642,0.3886407535069497,343,-0.49818624704631587,0.7804418319915487,-0.620608084401005,0.9028636693462379
40,0.2501516193970019,1.6225054263100553,342,-2.418869806883039,2.919173045677043,-2.9299590161707063,3.43026225496471
41,0.2437740631048655,2.932624463707745,341,-4.580393179694376,5.067941305904107,-5.504169885762315,5.991718011972046
42,0.4509969777063816,6.32954613431579,340,-9.961106413243094,10.863100368655857,-11.954913445552567,12.85690740096533
43,1.4925550765474327,67.23502603765748,339,-109.10906275539912,112.09417290849399,-130.28809595726122,133.27320611035609
44,0.5564909743770841,11.83435915543144,338,-18.911029836307634,20.024011785061802,-22.638852970268537,23.751834919022706
45,0.9299092193614342,20.937873093482608,337,-33.51289201941746,35.372710458140325,-40.108322043864476,41.968140482587344
46,0.3569754650552568,3.254895266673583,336,-4.9973272486227875,5.711278178733301,-6.0226192576249655,6.736570187735479
47,0.4656085447404621,4.40612931103214,335,-6.782474171907408,7.713691261388332,-8.170404904882531,9.101621994363455
48,0.041056241799282134,0.1965119158996487,334,-0.28220585985563995,0.3643183434542042,-0.3441071133640293,0.4262195969625936
