date,lwip,lgop,lwti,lpri,pri,u_wip,u_gop,pri_jp,pri_aus,pri_cds,pri_fra,pri_ger,pri_india,pri_indo,pri_pak,pri_rus,pri_vn,pri_uk,Period,lpri_jp,dlpri_jp,lpri_aus,dlpri_aus,lpri_cds,dlpri_cds,lpri_fra,dlpri_fra,lpri_ger,dlpri_ger,lpri_india,dlpri_india,lpri_indo,dlpri_indo,lpri_pak,dlpri_pak,lpri_rus,dlpri_rus,lpri_vn,dlpri_vn,lpri_uk,dlpri_uk,dlpri,llwip,llgop,l2lwip,l2lgop,d2pri,d2pri_jp,vix,lgold,lbrent,tb3ms,gs10,tedrate,reer,indpro,cny_usd,dxy,us_spread,us_ig_oas,us_bbb_oas,em_oas,bdi,gscpi,epu,term_spread,lreer,dvix,lbdi,lip,lepu,cny_vol,ldxy,brent_wti_spread
1991-01-01,4.149920854797607,4.104909407193083,2.9193545811678483,-0.65266656608235,-0.6999999999999927,-3.163827683,-0.103912625248462,3.3999999999999972,1.7000000000000002,-6.099999999999997,1.400000000000001,2.5000000000000018,-2.1999999999999966,-0.40000000000000074,6.299999999999995,1.7000000000000002,-5.5000000000000036,2.0999999999999996,372.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9600948095321655,0.0,0.8754687309265137,0.0,1.2527629137039185,0.0,-1.1631507873535156,0.0,-0.3364722430706024,0.0,1.9878743886947632,0.0,0.9932518005371094,0.0,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0,4.1478962898254395,4.108969688415527,4.149968147277832,4.1054887771606445,-0.10000000149011612,0.0,23.363000106811523,5.932112552657711,3.341924970197084,6.74,8.08,1.14,,61.3352,5.2352,,2.35,,,,3088.7894736842104,,,1.3399999999999999,,-1.5227142878941144,8.035534537046075,4.116353903260356,,0.05811357291777009,,0.3278449128057832
1991-02-01,4.14287643906998,4.099772636866589,2.7229241959568555,-0.65266656608235,-0.6999999999999927,-6.378940057,0.404843647046532,3.3999999999999972,1.7000000000000002,-6.099999999999997,1.400000000000001,2.5000000000000018,-2.0999999999999965,-0.40000000000000074,6.299999999999995,1.7000000000000002,-5.5000000000000036,2.0999999999999996,373.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9600948095321655,0.0,0.8754687309265137,0.0,1.2527629137039185,0.0,-1.1314021348953247,0.03174865245819092,-0.3364722430706024,0.0,1.9878743886947632,0.0,0.9932518005371094,0.0,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0,4.14992094039917,4.104909420013428,4.1478962898254395,4.108969688415527,0.0,0.0,27.429091106761586,5.94970461285975,3.159820425723047,6.22,8.09,0.87,,61.1355,5.2352,,2.3,,,,3082.409090909091,,,1.87,,4.066090999950063,8.033466742603308,4.113092712183793,,0.05811357291777009,,0.2404658445551986
1991-03-01,4.138894160586568,4.103992718712323,2.690085646126911,-0.65266656608235,-0.6999999999999927,0.879508613,0.433316799780012,3.3999999999999972,1.7000000000000002,-6.099999999999997,1.500000000000001,2.5000000000000018,-2.0999999999999965,-0.40000000000000074,6.299999999999995,1.9000000000000001,-5.5000000000000036,2.0999999999999996,374.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9600948095321655,0.0,0.9162907600402832,0.04082202911376953,1.2527629137039185,0.0,-1.1314021348953247,0.0,-0.3364722430706024,0.0,1.9878743886947632,0.0,1.0647107362747192,0.07145893573760986,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0,4.142876625061035,4.0997724533081055,4.14992094039917,4.104909420013428,0.0,0.0,21.598421096801758,5.896686725575843,2.972258917368349,5.94,7.85,0.84,,60.6838,5.2352,,2.09,,,,3420.8888888888887,,,1.9099999999999993,,-5.830670009959828,8.13765570531799,4.105676776118765,,0.0,,0.24933472141149338
1991-04-01,4.146136407312595,4.080639880605522,2.735213086047495,-0.65266656608235,-0.6999999999999927,4.235188862,-1.30754216737691,3.3999999999999972,1.8000000000000003,-5.999999999999997,1.500000000000001,2.600000000000002,-2.0999999999999965,-0.40000000000000074,6.299999999999995,1.9000000000000001,-5.5000000000000036,2.0999999999999996,375.0,1.4816045761108398,0.0,1.0296194553375244,0.03636765480041504,-1.945910096168518,0.014184713363647461,0.9162907600402832,0.0,1.2809338569641113,0.02817094326019287,-1.1314021348953247,0.0,-0.3364722430706024,0.0,1.9878743886947632,0.0,1.0647107362747192,0.0,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0,4.138894081115723,4.103992938995361,4.142876625061035,4.0997724533081055,0.0,0.0,17.918499851226805,5.895339035010599,2.9487716846904886,5.91,8.11,0.63,,60.3346,5.2352,,1.96,,,,3667.9,,,2.1999999999999993,,-3.6799212455749526,8.207374570191195,4.099905736852473,,0.0,,0.25868603856357764
1991-05-01,4.150642189024499,4.077645217758926,2.7513470068555343,-0.65266656608235,-0.6999999999999927,-1.369743167,-0.00770691691201242,3.4999999999999973,1.8000000000000003,-5.999999999999997,1.500000000000001,2.600000000000002,-1.8999999999999966,-0.40000000000000074,6.299999999999995,2.5,-5.5000000000000036,2.0999999999999996,376.0,1.504077434539795,0.022472858428955078,1.0296194553375244,0.0,-1.945910096168518,0.0,0.9162907600402832,0.0,1.2809338569641113,0.0,-1.0647107362747192,0.06669139862060547,-0.3364722430706024,0.0,1.9878743886947632,0.0,1.2527629137039185,0.18805217742919922,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0,4.146136283874512,4.080639839172363,4.138894081115723,4.103992938995361,0.0,0.10000000149011612,17.37272735075517,5.8815938759722695,2.953868069455292,5.65,8.04,0.68,,60.4938,5.3036,,1.83,,,,3698.45,,,2.389999999999999,,-0.5457725004716352,8.215669091942353,4.102540880446586,,0.007494461025892469,,0.21865498340779732
1991-06-01,4.1522127611420485,4.080903045097274,2.6979503492674155,-0.5688248987322413,-0.5999999999999928,-1.970608454,-0.06981982955708,3.4999999999999973,1.8000000000000003,-5.999999999999997,1.500000000000001,2.600000000000002,-1.8999999999999966,-0.10000000000000075,6.299999999999995,2.5,-5.5000000000000036,2.0999999999999996,377.0,1.504077434539795,0.0,1.0296194553375244,0.0,-1.945910096168518,0.0,0.9162907600402832,0.0,1.2809338569641113,0.0,-1.0647107362747192,0.0,-0.09531018137931824,0.24116206169128418,1.9878743886947632,0.0,1.2527629137039185,0.0,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.08384166657924652,4.150642395019531,4.077645301818848,4.146136283874512,4.080639839172363,0.10000000149011612,-0.10000000149011612,16.932272737676445,5.87759571594847,2.9542234902179754,5.46,8.07,0.53,,61.0633,5.349,,1.77,,,,3743.2608695652175,,,2.6100000000000003,,-0.4404546130787246,8.227712400791136,4.111911031047784,,0.00659571423332077,,0.20287648336244102
1991-07-01,4.153505053899386,4.0975330236721135,2.755370857292282,-0.5688248987322413,-0.5999999999999928,-0.471648335,0.452706557813125,3.4999999999999973,1.9000000000000004,-5.999999999999997,1.500000000000001,2.600000000000002,-1.8999999999999966,-0.10000000000000075,6.299999999999995,2.5,-5.5000000000000036,2.1999999999999997,378.0,1.504077434539795,0.0,1.0647107362747192,0.035091280937194824,-1.945910096168518,0.0,0.9162907600402832,0.0,1.2809338569641113,0.0,-1.0647107362747192,0.0,-0.09531018137931824,0.0,1.9878743886947632,0.0,1.2527629137039185,0.0,-1.8718022108078003,0.0,1.1631507873535156,0.03174865245819092,0.0,4.152212619781494,4.080903053283691,4.150642395019531,4.077645301818848,-0.10000000149011612,0.0,17.13499994277954,5.9045986140863205,2.899634283508654,5.57,8.28,0.65,,61.5581,5.369,,1.66,,,,3633.222222222222,,,2.709999999999999,,0.20272720510309483,8.19787519804176,4.1199814442968385,,0.004625381265603915,,0.20168393424123865
1991-08-01,4.1530553538332615,4.085898006964773,2.764872351047766,-0.5688248987322413,-0.5999999999999928,-0.553805691,-0.773136504045476,3.4999999999999973,1.9000000000000004,-5.999999999999997,1.000000000000001,2.600000000000002,-1.8999999999999966,-0.10000000000000075,6.299999999999995,2.6,-5.200000000000004,2.1999999999999997,379.0,1.504077434539795,0.0,1.0647107362747192,0.0,-1.945910096168518,0.0,0.6931471824645996,-0.2231435775756836,1.2809338569641113,0.0,-1.0647107362747192,0.0,-0.09531018137931824,0.0,1.9878743886947632,0.0,1.2809338569641113,0.02817094326019287,-1.8245493173599243,0.04725289344787598,1.1631507873535156,0.0,0.0,4.153504848480225,4.097533226013184,4.152212619781494,4.080903053283691,0.0,0.0,17.294090964577414,5.907240191853642,2.965116173439552,5.58,8.27,0.53,,61.7305,5.3605,,1.6,,,,3935.3478260869565,,,2.6899999999999995,,0.15909102179787382,8.27775454985155,4.122778136162407,,0.005056373998752932,,0.20974531614727
1991-09-01,4.156020239329489,4.103206099234186,2.769710496528017,-0.5688248987322413,-0.5999999999999928,0.977028934,0.769032834969332,3.4999999999999973,1.9000000000000004,-5.999999999999997,1.000000000000001,2.600000000000002,-1.8999999999999966,-7.494005416219807e-16,6.299999999999995,2.6,-4.900000000000004,2.4999999999999996,380.0,1.504077434539795,0.0,1.0647107362747192,0.0,-1.945910096168518,0.0,0.6931471824645996,0.0,1.2809338569641113,0.0,-1.0647107362747192,0.0,-6.661338147750939e-16,0.09531018137931824,1.9878743886947632,0.0,1.2809338569641113,0.0,-1.7749522924423218,0.04959702491760254,1.2527629137039185,0.08961212635040283,0.0,4.153055191040039,4.085897922515869,4.153504848480225,4.097533226013184,0.0,0.0,15.681363712657582,5.875801138454259,2.984303577730368,5.33,7.9,0.36,,61.7298,5.3862,,1.75,,,,4002.2380952380954,,,2.5700000000000003,,-1.6127272519198321,8.29460900743647,4.122766796484794,,0.0034134874294360056,,0.21943122668260218
1991-10-01,4.158830425723283,4.102468953133709,2.82908891820611,-0.5688248987322413,-0.5999999999999928,1.51991046,-0.410521713774465,3.4999999999999973,1.9000000000000004,-5.999999999999997,1.000000000000001,2.700000000000002,-1.8999999999999966,0.09999999999999926,6.399999999999995,2.6,-4.800000000000004,2.5999999999999996,381.0,1.504077434539795,0.0,1.0647107362747192,0.0,-1.945910096168518,0.0,0.6931471824645996,0.0,1.3083328008651733,0.02739894390106201,-1.0647107362747192,0.0,0.09531018137931824,0.09531018137931824,2.0014801025390625,0.013605713844299316,1.2809338569641113,0.0,-1.7578579187393188,0.01709437370300293,1.2809338569641113,0.02817094326019287,0.0,4.156020164489746,4.103206157684326,4.153055191040039,4.085897922515869,0.0,0.0,16.956499767303466,5.854326658889348,3.020517797042878,5.22,7.65,0.51,,62.2195,5.3899,,1.94,,,,3950.685,,,2.4300000000000006,,1.275136054645884,8.281644260581572,4.1306684554359165,,0.003226942971505043,,0.250807300514861
1991-11-01,4.159154452785658,4.106523727509422,2.7913253699306564,-0.5688248987322413,-0.5999999999999928,-1.299111829,0.262132261281764,3.5999999999999974,1.9000000000000004,-5.6999999999999975,1.000000000000001,2.700000000000002,-1.8999999999999966,0.09999999999999926,6.399999999999995,2.6,-1.8000000000000043,2.5999999999999996,382.0,1.5260562896728516,0.02197885513305664,1.0647107362747192,0.0,-1.9021074771881104,0.043802618980407715,0.6931471824645996,0.0,1.3083328008651733,0.0,-1.0647107362747192,0.0,0.09531018137931824,0.0,2.0014801025390625,0.0,1.2809338569641113,0.0,-1.0296194553375244,0.7282384634017944,1.2809338569641113,0.0,0.0,4.158830642700195,4.102468967437744,4.156020164489746,4.103206157684326,0.0,0.10000000149011612,16.36391299703847,5.882458505699668,3.1003664385264935,4.99,7.53,0.43,,62.1855,5.3944,,2.02,,,,4028.440881818182,,,2.54,,-0.5925867702649974,8.301134702123393,4.130121853597622,,0.002323421589018545,,0.27127752032038366
1991-12-01,4.151137066532729,4.113220256780863,2.647754155303587,-0.5688248987322413,-0.5999999999999928,0.308707602,1.63298512072697,3.6999999999999975,1.9000000000000004,-5.6999999999999975,1.000000000000001,2.700000000000002,-1.1999999999999966,0.09999999999999926,6.399999999999995,2.8000000000000003,-1.8000000000000043,2.5999999999999996,383.0,1.5475624799728394,0.021506190299987793,1.0647107362747192,0.0,-1.9021074771881104,0.0,0.6931471824645996,0.0,1.3083328008651733,0.0,-0.7884573340415955,0.2762534022331238,0.09531018137931824,0.0,2.0014801025390625,0.0,1.3350011110305786,0.054067254066467285,-1.0296194553375244,0.0,1.2809338569641113,0.0,0.0,4.159154415130615,4.106523513793945,4.158830642700195,4.102468967437744,0.0,0.0,17.77350010871887,5.8865761422105525,3.049679186835671,4.56,7.42,0.65,,62.0871,5.4115,,2.06,,,,4195.45239047619,,,2.8600000000000003,,1.409587111680402,8.341756453486518,4.128538237892079,,0.00139009850634867,,0.2583538169050148
1992-01-01,4.155399993187731,4.115082189434626,2.6106650814746124,-0.4812118250595971,-0.4999999999999928,-3.302364308,0.951994912560296,3.6999999999999975,1.9000000000000004,-5.6999999999999975,1.000000000000001,2.700000000000002,-1.1999999999999966,0.09999999999999926,6.399999999999995,2.8000000000000003,-1.8000000000000043,2.5999999999999996,384.0,1.5475624799728394,0.0,1.0647107362747192,0.0,-1.9021074771881104,0.0,0.6931471824645996,0.0,1.3083328008651733,0.0,-0.7884573340415955,0.0,0.09531018137931824,0.0,2.0014801025390625,0.0,1.3350011110305786,0.0,-1.0296194553375244,0.0,1.2809338569641113,0.0,0.0876130759716034,4.151136875152588,4.11322021484375,4.159154415130615,4.106523513793945,0.10000000149011612,-0.10000000149011612,18.347619102114724,5.890898077182945,2.9129457256262508,4.07,7.09,0.37,,61.7852,5.4478,,2.39,,,,4170.760035,,,3.0199999999999996,,0.574118993395853,8.335853560774968,4.123663853582556,,0.0029456028526960915,,0.26519157032266394
1992-02-01,4.162302231405327,4.101322437783028,2.6177538858718776,-0.4812118250595971,-0.4999999999999928,-2.557590262,-1.45178842740477,3.6999999999999975,1.9000000000000004,-5.6999999999999975,1.000000000000001,2.700000000000002,-0.9999999999999967,0.09999999999999926,6.399999999999995,2.8000000000000003,-1.6000000000000043,2.5999999999999996,385.0,1.5475624799728394,0.0,1.0647107362747192,0.0,-1.9021074771881104,0.0,0.6931471824645996,0.0,1.3083328008651733,0.0,-0.6931471824645996,0.09531015157699585,0.09531018137931824,0.0,2.0014801025390625,0.0,1.3350011110305786,0.0,-0.9555114507675171,0.07410800457000732,1.2809338569641113,0.0,0.0,4.155399799346924,4.115082263946533,4.151136875152588,4.11322021484375,-0.10000000149011612,0.0,17.68318167599765,5.870567292301026,2.8994215934160827,3.8,7.03,0.35,,61.4616,5.4686,,1.9,,,,4451.036377272728,,,3.2300000000000004,,-0.6644374261170753,8.400892241813894,4.118412589555801,,0.0018742082074882723,,0.28875651194147034
