date,lwip,lgop,lwti,lpri,pri,u_wip,u_gop,pri_jp,pri_aus,pri_cds,pri_fra,pri_ger,pri_india,pri_indo,pri_pak,pri_rus,pri_vn,pri_uk,Period,lpri_jp,dlpri_jp,lpri_aus,dlpri_aus,lpri_cds,dlpri_cds,lpri_fra,dlpri_fra,lpri_ger,dlpri_ger,lpri_india,dlpri_india,lpri_indo,dlpri_indo,lpri_pak,dlpri_pak,lpri_rus,dlpri_rus,lpri_vn,dlpri_vn,lpri_uk,dlpri_uk,dlpri,llwip,llgop,l2lwip,l2lgop,d2pri,d2pri_jp,dllgop,dl2lgop,L1_lpri,L2_lpri
1997-10-01,4.376308693360838,4.202122154395532,2.577492416239182,1.529660495090407,2.2000000000000073,-0.275127581,-0.509873384785878,3.699999999999998,3.300000000000002,2.100000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.300000000000001,2.199999999999996,2.2,453.0,1.5475624799728394,0.06595790386199951,1.4586150646209717,0.0,1.1314021348953247,0.0,1.5686159133911133,0.021053433418273926,1.5475624799728394,0.0,0.9932518005371094,0.0,0.832909107208252,0.044451773166656494,2.0281481742858887,0.0,1.9878743886947632,0.0,1.1631507873535156,0.03174865245819092,1.1631507873535156,0.0,0.8769939541816711,4.369575500488281,4.194369316101074,4.364554405212402,4.188889503479004,1.2999999523162842,0.30000001192092896,0.0054798126220703125,0.013448715209960938,0.6526665660823615,0.4812118250596098
1997-11-01,4.374808018039643,4.19992005477074,2.5236237713711507,1.4874828366412745,2.100000000000007,-5.304468774,-0.566869399240478,3.699999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.4,2.199999999999996,2.2,454.0,1.5475624799728394,0.0,1.4586150646209717,0.0,1.1631507873535156,0.03174865245819092,1.5686159133911133,0.0,1.5475624799728394,0.0,0.9932518005371094,0.0,0.832909107208252,0.0,2.0281481742858887,0.0,2.0014801025390625,0.013605713844299316,1.1631507873535156,0.0,1.1631507873535156,0.0,-0.04217765852808952,4.376308917999268,4.202122211456299,4.369575500488281,4.194369316101074,-1.600000023841858,-0.30000001192092896,0.007752895355224609,0.0054798126220703125,1.529660495090407,0.6526665660823615
1997-12-01,4.3741680870159945,4.197125252991524,2.426802540609684,1.529660495090407,2.2000000000000073,-2.368180092,0.169864895569205,3.699999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.4,2.2999999999999963,2.2,455.0,1.5475624799728394,0.0,1.4586150646209717,0.0,1.1631507873535156,0.0,1.5686159133911133,0.0,1.5475624799728394,0.0,0.9932518005371094,0.0,0.832909107208252,0.0,2.0281481742858887,0.0,2.0014801025390625,0.0,1.193922519683838,0.030771732330322266,1.1631507873535156,0.0,0.04217765852808952,4.374807834625244,4.199920177459717,4.376308917999268,4.202122211456299,0.20000000298023224,0.0,-0.0022020339965820312,0.007752895355224609,1.4874828366412745,1.529660495090407
1998-01-01,4.372039933159309,4.215244217651175,2.3335811933630097,1.529660495090407,2.2000000000000073,-2.660032134,2.59777379475678,3.799999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.4,2.2999999999999963,2.3000000000000003,456.0,1.5686159133911133,0.021053433418273926,1.4586150646209717,0.0,1.1631507873535156,0.0,1.5686159133911133,0.0,1.5475624799728394,0.0,0.9932518005371094,0.0,0.832909107208252,0.0,2.0281481742858887,0.0,2.0014801025390625,0.0,1.193922519683838,0.0,1.193922519683838,0.030771732330322266,0.0,4.3741679191589355,4.197125434875488,4.374807834625244,4.199920177459717,-0.10000000149011612,0.10000000149011612,-0.0027947425842285156,-0.0022020339965820312,1.529660495090407,1.4874828366412745
1998-02-01,4.3798698103997245,4.220737830614416,2.293905559274323,1.529660495090407,2.2000000000000073,0.620592475,0.996287307614751,3.799999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.3000000000000003,457.0,1.5686159133911133,0.0,1.4586150646209717,0.0,1.1631507873535156,0.0,1.5686159133911133,0.0,1.5475624799728394,0.0,0.9932518005371094,0.0,0.832909107208252,0.0,2.0281481742858887,0.0,2.0281481742858887,0.026668071746826172,1.193922519683838,0.0,1.193922519683838,0.0,0.0,4.372039794921875,4.215244293212891,4.3741679191589355,4.197125434875488,0.0,-0.10000000149011612,0.018118858337402344,-0.0027947425842285156,1.529660495090407,1.529660495090407
1998-03-01,4.376759412180762,4.218988452740833,2.2269564970916957,1.570278543484981,2.3000000000000074,-3.223911515,0.866154871287659,3.799999999999998,3.300000000000002,2.200000000000002,3.9000000000000012,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.5000000000000004,458.0,1.5686159133911133,0.0,1.4586150646209717,0.0,1.1631507873535156,0.0,1.5892351865768433,0.02061927318572998,1.5475624799728394,0.0,0.9932518005371094,0.0,0.832909107208252,0.0,2.0281481742858887,0.0,2.0281481742858887,0.0,1.193922519683838,0.0,1.2527629137039185,0.058840394020080566,0.04061804711818695,4.3798699378967285,4.220737934112549,4.372039794921875,4.215244293212891,0.10000000149011612,0.0,0.005493640899658203,0.018118858337402344,1.529660495090407,1.529660495090407
1998-04-01,4.376013969778366,4.21699867784492,2.2533015889034087,1.570278543484981,2.3000000000000074,0.401227989,-0.0575682527232461,3.399999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.700000000000002,1.7000000000000033,1.3999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.5000000000000004,459.0,1.4816045761108398,-0.08701133728027344,1.4586150646209717,0.0,1.2237753868103027,0.06062459945678711,1.5892351865768433,0.0,1.5475624799728394,0.0,0.9932518005371094,0.0,0.8754687309265137,0.04255962371826172,2.0281481742858887,0.0,2.0281481742858887,0.0,1.193922519683838,0.0,1.2527629137039185,0.0,0.0,4.3767595291137695,4.218988418579102,4.3798699378967285,4.220737934112549,-0.10000000149011612,-0.4000000059604645,-0.0017495155334472656,0.005493640899658203,1.570278543484981,1.529660495090407
1998-05-01,4.378444100053241,4.2091052574276135,2.2125500281639945,1.6472311463710985,2.5000000000000075,-3.098661021,0.166057392970197,3.299999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.800000000000002,1.6000000000000032,1.2999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.5000000000000004,460.0,1.4586150646209717,-0.022989511489868164,1.4586150646209717,0.0,1.2237753868103027,0.0,1.5892351865768433,0.0,1.5686159133911133,0.021053433418273926,0.9555114507675171,-0.037740349769592285,0.832909107208252,-0.04255962371826172,2.0281481742858887,0.0,2.0281481742858887,0.0,1.193922519683838,0.0,1.2527629137039185,0.0,0.07695260643959045,4.37601375579834,4.21699857711792,4.3767595291137695,4.218988418579102,0.20000000298023224,0.30000001192092896,-0.0019898414611816406,-0.0017495155334472656,1.570278543484981,1.570278543484981
1998-06-01,4.376428745688712,4.204955271462055,2.127119586562295,1.8496036794731807,3.1000000000000076,1.405148331,0.345452672592967,3.299999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.6000000000000005,2.3999999999999964,2.5000000000000004,461.0,1.4586150646209717,0.0,1.4586150646209717,0.0,1.2237753868103027,0.0,1.5892351865768433,0.0,1.5686159133911133,0.0,0.832909107208252,-0.12260234355926514,0.832909107208252,0.0,2.0014801025390625,-0.026668071746826172,2.0281481742858887,0.0,1.2237753868103027,0.029852867126464844,1.2527629137039185,0.0,0.20237253606319427,4.378444194793701,4.209105491638184,4.37601375579834,4.21699857711792,0.4000000059604645,0.10000000149011612,-0.007893085479736328,-0.0019898414611816406,1.6472311463710985,1.570278543484981
1998-07-01,4.375389155263601,4.202893987897317,2.154949094187981,1.8496036794731807,3.1000000000000076,-0.48382269,-0.441696713331769,3.299999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.7,2.3999999999999964,2.6000000000000005,462.0,1.4586150646209717,0.0,1.4586150646209717,0.0,1.2237753868103027,0.0,1.5892351865768433,0.0,1.5686159133911133,0.0,0.832909107208252,0.0,0.832909107208252,0.0,2.0014801025390625,0.0,2.0412204265594482,0.01307225227355957,1.2237753868103027,0.0,1.2809338569641113,0.02817094326019287,0.0,4.376428604125977,4.204955101013184,4.378444194793701,4.209105491638184,-0.6000000238418579,0.0,-0.004150390625,-0.007893085479736328,1.8496036794731807,1.6472311463710985
