date,coef,se
2003-09-30,-0.09632212645185337,0.08155708682562693
2003-10-31,-0.059220496250988026,0.08221084476714814
2003-11-30,-0.06490255886574588,0.0805445072273752
2003-12-31,-0.024581651378234978,0.08136016580750577
2004-01-31,0.007529874088133084,0.08370185008125437
2004-02-29,0.009987674037187354,0.08532704074806853
2004-03-31,0.04962703270229827,0.0977307771144596
2004-04-30,0.05209273196196807,0.11154205351084932
2004-05-31,0.2501220773782653,0.07654896017965453
2004-06-30,0.10202008933305712,0.10074027004154708
2004-07-31,0.11585306012033993,0.10407316781444502
2004-08-31,0.09781431064711171,0.1090975556064792
2004-09-30,0.10341716728134365,0.11495134939734594
2004-10-31,0.07085060777065987,0.10998190832000396
2004-11-30,0.05291975812162349,0.11230185611037649
2004-12-31,0.03109138902083659,0.11279708553497353
2005-01-31,0.025689605911971985,0.11882523554528074
2005-02-28,0.02994746481932237,0.11900032217962023
2005-03-31,-0.022515950757083437,0.1169295038231037
2005-04-30,0.0010500092476119255,0.12372618132357839
2005-05-31,0.030077744171710642,0.11964406779862449
2005-06-30,-0.022621090606869173,0.10164707108537718
2005-07-31,-0.031838875721647925,0.1023928151206426
2005-08-31,-0.023174392789556623,0.10083843988452705
2005-09-30,-0.029917414918980298,0.09789003741638734
2005-10-31,-0.027687819913932456,0.09999323657069238
2005-11-30,-0.024342702029527975,0.0999076160273663
2005-12-31,-0.044969110105972016,0.09965465865901994
2006-01-31,-0.061323940426596085,0.10307847285478867
2006-02-28,-0.06976558931708637,0.1046933514104348
2006-03-31,-0.07153599429084673,0.10358700749282457
2006-04-30,-0.1334572581428171,0.10262156146870059
2006-05-31,-0.21575392568286572,0.10020709898981188
2006-06-30,-0.2597616515252454,0.10019271685200874
2006-07-31,-0.2815212744285131,0.09684342572085007
2006-08-31,-0.2588724168516748,0.0757074644591995
2006-09-30,-0.25066933724008283,0.07504235159663959
2006-10-31,-0.2119911913231808,0.07655974919845272
2006-11-30,-0.21333629741576843,0.07682030132492192
2006-12-31,-0.18825649698813268,0.08100184464177146
2007-01-31,-0.17913269904423168,0.07908041974895698
2007-02-28,-0.19184325010653355,0.07807059388008264
2007-03-31,-0.22572226499010753,0.0808771544860189
2007-04-30,-0.23746437744586604,0.08502070797174448
2007-05-31,-0.20238917417824384,0.08058722077150675
2007-06-30,-0.229290766126581,0.07783819984255556
2007-07-31,-0.22769668616381936,0.07556364763566936
2007-08-31,-0.2157919167022694,0.07973653036532914
2007-09-30,-0.17929415726757655,0.07503195162676206
2007-10-31,-0.16648104253316456,0.06962235964554249
2007-11-30,-0.1675811391271815,0.07042625314159986
2007-12-31,-0.16214508369561503,0.07902737866706216
2008-01-31,-0.1636535398150856,0.10254897728797226
2008-02-29,-0.14584322729297294,0.1065023674368737
2008-03-31,-0.1303257437589707,0.11413761955894794
2008-04-30,-0.07846390890463996,0.12289876915970856
2008-05-31,0.011244822266169407,0.14342859394899435
2008-06-30,-0.1388499849813021,0.14288480485436555
2008-07-31,-0.23963414182566542,0.14615849024438043
2008-08-31,-0.27105968355345145,0.15117895920094354
2008-09-30,-0.3696347885451146,0.16877702308973452
2008-10-31,-0.45130653913568636,0.18896183724563304
2008-11-30,-0.43234295562617214,0.17584641515941832
2008-12-31,-0.43200843927828714,0.17968503976513336
2009-01-31,-0.42420365559865764,0.18227663572248243
2009-02-28,-0.4239299298998874,0.1903936073369494
2009-03-31,-0.4271130540929141,0.19110612000872884
2009-04-30,-0.40484776863998856,0.1764470030450002
2009-05-31,-0.4159101726189189,0.18440359184773145
2009-06-30,-0.48789241170504694,0.19168102418114086
2009-07-31,-0.359380580294444,0.18594304762782302
2009-08-31,-0.20626079617641782,0.16931987302623622
2009-09-30,-0.2031219380847242,0.16845569409633748
