placebo_importance
0.16462901371026895
0.19444239449281206
0.13003868892034565
0.12452213905762362
0.19643647752868945
0.16511599822406228
0.16274313614999367
0.15731541213389524
0.1131309719838399
0.13998727679737535
0.1922844412763962
0.1665087667143379
0.15855999919444722
0.13530479142706353
0.17336000677071045
0.11765605177260058
0.16913495587483068
0.16389062702335488
0.17838039292375726
0.1948852313817692
0.15793528929477257
0.18544104133129946
0.1520292818222405
0.1461142750976884
0.12106073410362286
0.14564592176699157
0.15877845615975045
0.13684728580799885
0.16334208000804779
0.14982522618118266
0.19833194224720635
0.12444321312138501
0.13812970971532468
0.20470010834802482
0.1599561409371386
0.1843992438256254
0.21061781643753613
0.17988752977074704
0.1183504628323435
0.13317728417795988
0.1400650904844568
0.20556340970541973
0.1424986069053649
0.16341193985686175
0.1567451071248211
0.1541291327489312
0.18060561583071294
0.17176294271776177
0.18358247674222064
0.20092255673838028
0.17366149010849002
0.17141139517289733
0.20449365678613454
0.1630671585402746
0.16048360068189219
0.2501515763239649
0.13429321182030513
0.151330492274323
0.11766847233921682
0.15450989471701865
0.1447033037233551
0.185411116411171
0.15446903289689565
0.20970192439446067
0.13958367333118513
0.1706444543035699
0.1575272653205752
0.2305127325166414
0.14495939281093806
0.1648010703890717
0.16278218750861925
0.13818274726724455
0.17026703711125352
0.14552080617959945
0.17766294764479904
0.16321591369034263
0.16395172384796358
0.14321165256002816
0.1984464768894202
0.17824625428938407
0.1606635175118527
0.1353469909468299
0.16009857626904708
0.1646517765684868
0.15177510933942617
0.11398598713999494
0.2418529388833759
0.1547071098968319
0.11046773934595966
0.1674513667392955
0.16716409868833282
0.158231247030033
0.17735443144254598
0.1458510341736305
0.15709431535684348
0.14030443731654207
0.12240268509252854
0.21609715079029979
0.16778987459990208
0.16215855097109924
0.17929929027130345
0.17493306780097964
0.140352267132574
0.1811382154041895
0.18328811150443453
0.17878792880562505
0.15518176306707543
0.16915203218169864
0.14032675140832485
0.13963327042735946
0.18969852861340444
0.163981197723783
0.13630965131711095
0.1698561998512911
0.15341131658618257
0.187898764959988
0.12427216000773897
0.1774658734199394
0.16548405058417237
0.13643504117319255
0.14338745371018133
0.18819313282395517
0.15493612419216884
0.1732541048689864
0.15989226897217676
0.182384803810953
0.15593094750439662
0.13156236022707501
0.15376144205734224
0.15229738611382848
0.1281398766302213
0.14410802528289846
