date,lwip,lgop,lwti,lpri,pri,u_wip,u_gop,pri_jp,pri_aus,pri_cds,pri_fra,pri_ger,pri_india,pri_indo,pri_pak,pri_rus,pri_vn,pri_uk,Period,lpri_jp,dlpri_jp,lpri_aus,dlpri_aus,lpri_cds,dlpri_cds,lpri_fra,dlpri_fra,lpri_ger,dlpri_ger,lpri_india,dlpri_india,lpri_indo,dlpri_indo,lpri_pak,dlpri_pak,lpri_rus,dlpri_rus,lpri_vn,dlpri_vn,lpri_uk,dlpri_uk,dlpri,llwip,llgop,l2lwip,l2lgop,d2pri,d2pri_jp,dllgop,dl2lgop,vix,lgold,tb3ms,gs10,tedrate,us_spread,em_oas,term_spread,lreer,dvix,lbdi,lip,lepu,dcny_usd,cny_vol,em_fx_vol,brent_wti_spread,gdelt_total_events_log,gdelt_goldstein_mean,gdelt_sentiment_signal,gdelt_conflict_share,gdelt_hostility_share,gdelt_topic_pca_1,gdelt_topic_pca_2,gdelt_topic_pca_3,gdelt_topic_pca_4,gdelt_topic_pca_5,gpr,ea_gpr,ea_gpr_diff,wui
1990-01-01,4.135465552038807,4.109584311746399,2.876816243360452,-0.5688248987322411,-0.5999999999999927,2.890270779,-0.340788195529255,3.399999999999997,1.7000000000000002,-6.299999999999997,0.9000000000000008,2.700000000000002,-2.499999999999997,-3.7000000000000006,6.299999999999995,0.3,-6.800000000000003,2.1,360.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6418538689613342,0.0,1.3083328008651731,0.0,-1.2527629137039185,0.0,-1.5475624799728394,0.0,1.9878743886947632,0.0,0.2623642683029175,0.0,-2.054123640060425,0.0,1.1314021348953247,0.0,0.0,4.139441013336182,4.118795871734619,4.131744861602783,4.124588489532471,-0.1000000014901161,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-01,4.139524248198193,4.113802048264543,2.8490794560394908,-0.7326682560454053,-0.7999999999999927,0.997852803,1.76621221018541,3.399999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.499999999999997,-3.7000000000000006,6.299999999999995,0.3,-6.800000000000003,2.1,361.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0512933135032653,1.3083328008651731,0.0,-1.2527629137039185,0.0,-1.5475624799728394,0.0,1.9878743886947632,0.0,0.2623642683029175,0.0,-2.054123640060425,0.0,1.1314021348953247,0.0,-0.1638433635234832,4.135465621948242,4.109584331512451,4.139441013336182,4.118795871734619,-0.2000000029802322,0.0,-0.0092115402221679,-0.0057926177978515,23.910500049591064,6.016425416397235,7.64,8.21,0.63,1.68,,0.5700000000000012,,,7.9376567992256275,4.122753836695779,,0.0,0.1162657864775817,,0.1796262098471244,4.2626798770413155,2.49,10.614072893832876,0.02857142857142857,0.07142857142857142,1.7841256845217408,-1.3842056500533346,1.1291423126341165,0.8893010722180833,0.3960912803009499,58.92372670371584,,,0.12496
1990-03-01,4.143738195061332,4.128462905396807,2.764880238931396,-0.8088669356527773,-0.8999999999999927,-6.8534674,1.59064053334787,3.399999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.399999999999997,-3.7000000000000006,6.299999999999995,0.6000000000000001,-6.800000000000003,2.1,362.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.2237753868103027,0.0289875268936157,-1.5475624799728394,0.0,1.9878743886947632,0.0,0.4700036346912384,0.2076393663883209,-2.054123640060425,0.0,1.1314021348953247,0.0,-0.0761986821889877,4.139524459838867,4.113801956176758,4.135465621948242,4.109584331512451,0.1000000014901161,0.0,0.0042176246643066,-0.0092115402221679,23.262631767674492,6.032630482473802,7.74,8.47,0.61,1.68,,0.7300000000000004,,-0.6478682819165691,7.964392133869058,4.131794477668938,,0.0,0.1162657864775817,,0.1372840675104001,4.465908118654584,0.7604651162790699,3.3961673367443,0.03488372093023256,0.10465116279069768,-5.3295584134007195,0.9380837963756694,-2.598018956197513,0.2326776801818932,-0.23601680035531789,59.63557699585029,,,0.12496
1990-04-01,4.133442190877719,4.123999363091875,2.6683266462620705,-0.8088669356527773,-0.8999999999999927,-4.485259791,-0.238662691053113,3.399999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.1999999999999966,-3.7000000000000006,6.299999999999995,1.1,-6.800000000000003,2.1,363.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.1631507873535156,0.0606245994567871,-1.5475624799728394,0.0,1.9878743886947632,0.0,0.7419373393058777,0.2719337046146393,-2.054123640060425,0.0,1.1314021348953247,0.0,0.0,4.143738269805908,4.128462791442871,4.139524459838867,4.113801956176758,0.1000000014901161,0.0,0.0146608352661132,0.0042176246643066,20.06227259202437,5.97396227197184,7.9,8.59,0.7,1.58,,0.6899999999999995,,-3.2003591756501244,7.98403055122862,4.136763680660687,,0.0,0.0,,0.1467784867442576,4.3694478524670215,1.5141025641025645,6.615792197132762,0.038461538461538464,0.1282051282051282,-0.9751909203352338,3.591135745573094,-0.4308950704502163,-0.8302555036684515,0.29952632705814936,50.71423041231948,,,0.12496
1990-05-01,4.144599843059943,4.114774607029828,2.6480353855701897,-0.8088669356527773,-0.8999999999999927,-3.758462253,0.730446640101484,3.399999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.1999999999999966,-3.7000000000000006,6.299999999999995,1.1,-6.800000000000003,2.1,364.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.1631507873535156,0.0,-1.5475624799728394,0.0,1.9878743886947632,0.0,0.7419373393058777,0.0,-2.054123640060425,0.0,1.1314021348953247,0.0,0.0,4.133442401885986,4.12399959564209,4.143738269805908,4.128462791442871,0.0,0.0,-0.0044631958007812,0.0146608352661132,21.40349998474121,5.924897302835869,7.77,8.79,0.9,1.5,,1.0199999999999996,,1.3412273927168386,8.004569656079127,4.134140430454805,,0.0,0.0,,0.141805016059795,4.110873864173311,1.695,6.967931199773763,0.03333333333333333,0.13333333333333333,0.2951487722281776,0.8851005231728057,0.48139705157872453,-0.8572693215293391,2.747375969162276,59.21856593728268,,,0.12496
1990-06-01,4.148147853929191,4.101144225359306,2.5640014339353754,-0.8088669356527773,-0.8999999999999927,-0.767166099,-0.346604302446064,3.599999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.1999999999999966,-3.7000000000000006,6.299999999999995,1.2000000000000002,-6.800000000000003,2.1,365.0,1.5260562896728516,0.0444517135620117,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.1631507873535156,0.0,-1.5475624799728394,0.0,1.9878743886947632,0.0,0.7884573340415955,0.0465199947357177,-2.054123640060425,0.0,1.1314021348953247,0.0,0.0,4.144599914550781,4.114774703979492,4.133442401885986,4.12399959564209,0.0,0.2000000029802322,-0.0092248916625976,-0.0044631958007812,18.09772725538774,5.910932136216061,7.74,8.76,0.62,1.71,,1.0199999999999996,,-3.305772729353471,8.00073049705904,4.137177333774534,,0.0,0.0,,0.1463315068389716,4.672828834461906,1.228301886792453,5.739644474027737,0.03773584905660377,0.1320754716981132,-1.5012072028704153,2.4662200416016127,-0.6054794712555857,-2.3621836253559523,1.95764503944886,62.0784202926265,,,0.12496
1990-07-01,4.147998434917729,4.10287147125,2.6589994665888077,-0.8088669356527773,-0.8999999999999927,7.740614638,-0.89974187617403,3.599999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.1999999999999966,-1.3000000000000007,6.299999999999995,1.4,-6.800000000000003,2.1,366.0,1.5260562896728516,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.1631507873535156,0.0,-0.832909107208252,0.7146533727645874,1.9878743886947632,0.0,0.8754687309265137,0.0870113968849182,-2.054123640060425,0.0,1.1314021348953247,0.0,0.0,4.148148059844971,4.101144313812256,4.144599914550781,4.114774703979492,0.0,-0.2000000029802322,-0.0136303901672363,-0.0092248916625976,16.822380837940035,5.864568236419437,7.73,8.48,0.63,1.79,,0.75,,-1.2753464174477038,8.07491367268526,4.140563168801484,,0.0,0.0,,0.1510086181018946,4.624972813284271,1.502970297029703,6.951196762936162,0.0,0.13861386138613863,1.6023749780723422,0.2538773505417323,-7.837000338985617,3.2269007103161194,0.3556391247253823,52.670893515128206,,,0.12496
1990-08-01,4.153454625909485,4.042448138620265,3.027663800899006,-0.8088669356527773,-0.8999999999999927,6.449692647,-7.92903356128256,3.599999999999997,1.7000000000000002,-6.299999999999997,1.0000000000000009,2.700000000000002,-2.1999999999999966,-0.7000000000000007,6.299999999999995,1.4,-6.800000000000003,2.1,367.0,1.5260562896728516,0.0,0.9932518005371094,0.0,-1.9878743886947632,0.0,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.1631507873535156,0.0,-0.5306282639503479,0.302280843257904,1.9878743886947632,0.0,0.8754687309265137,0.0,-2.054123640060425,0.0,1.1314021348953247,0.0,0.0,4.147998332977295,4.102871417999268,4.148148059844971,4.101144313812256,0.0,0.0,0.0017271041870117,-0.0136303901672363,18.39285727909633,5.893107229491114,7.62,8.47,0.49,1.77,,0.8500000000000005,,1.5704764411562948,8.146472007361226,4.13881429564595,,0.0,0.0,,0.1841112604477452,4.477336814478207,1.9,8.506939947508593,0.022988505747126436,0.08045977011494253,3.5538437980847664,1.5574422386791114,1.2931790123434324,-1.5139898606824669,-1.3990366796554958,59.61621687728501,,,0.0877
1990-09-01,4.155459730367675,4.086211175725372,3.235699546820326,-0.8088669356527773,-0.8999999999999927,9.528901568,2.06353345534928,3.299999999999997,1.7000000000000002,-6.099999999999997,1.0000000000000009,2.700000000000002,-2.1999999999999966,-0.7000000000000007,6.299999999999995,1.4,-5.500000000000004,2.1,368.0,1.4586150646209717,-0.0674412250518798,0.9932518005371094,0.0,-1.9600948095321653,0.0277795791625976,0.6931471824645996,0.0,1.3083328008651731,0.0,-1.1631507873535156,0.0,-0.5306282639503479,0.0,1.9878743886947632,0.0,0.8754687309265137,0.0,-1.8718022108078003,0.1823214292526245,1.1314021348953247,0.0,0.0,4.153454780578613,4.042448043823242,4.147998332977295,4.102871417999268,0.0,-0.3000000119209289,-0.0604233741760253,0.0017271041870117,28.175217255302098,5.978201986874404,7.45,8.75,0.67,1.69,,1.2999999999999998,,9.782359976205768,8.04248030920634,4.142301045642955,,0.0,0.0,,0.2743536041036369,3.8918202981106265,1.2395833333333333,4.824235577866297,0.0625,0.14583333333333334,0.502429743444507,-2.19687324518445,-3.5661746248776836,0.47260088484536183,-8.313703829753582,187.9398581190895,,,0.0877
1990-10-01,4.154787520479887,4.0919120727837175,3.293167973677838,-0.8088669356527773,-0.8999999999999927,-0.974249357,-0.977700161262485,3.399999999999997,1.7000000000000002,-6.099999999999997,1.0000000000000009,2.5000000000000018,-2.1999999999999966,-0.7000000000000007,6.299999999999995,1.6,-5.500000000000004,2.1,369.0,1.4816045761108398,0.0229895114898681,0.9932518005371094,0.0,-1.9600948095321653,0.0,0.6931471824645996,0.0,1.2527629137039185,-0.0555698871612548,-1.1631507873535156,0.0,-0.5306282639503479,0.0,1.9878743886947632,0.0,0.9555114507675172,0.0800427198410034,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0,4.155459880828857,4.086211204528809,4.153454780578613,4.042448043823242,0.0,0.4000000059604645,0.0437631607055664,-0.0604233741760253,29.10736836885151,5.964401627558293,7.36,8.89,1.17,1.94,,1.5300000000000002,,0.9321511135494128,7.998856093699712,4.142377296756973,,0.0,0.0,,0.3167586286824133,3.6888794541139363,1.023076923076923,3.774007441516565,0.0,0.05128205128205128,2.269256550676569,0.2067055668769747,-4.073048215354691,1.5937465586908781,-0.4556235865912111,138.82184623106355,,,0.0877
1990-11-01,4.149967993022577,4.1054887181362645,3.184638932108805,-0.7326682560454053,-0.7999999999999927,0.305731877,0.637046214822562,3.399999999999997,1.7000000000000002,-6.099999999999997,1.300000000000001,2.5000000000000018,-2.1999999999999966,-0.4000000000000007,6.299999999999995,1.6,-5.500000000000004,2.1,370.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9600948095321653,0.0,0.832909107208252,0.1397619247436523,1.2527629137039185,0.0,-1.1631507873535156,0.0,-0.3364722430706024,0.1941560208797454,1.9878743886947632,0.0,0.9555114507675172,0.0,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0761986821889877,4.154787540435791,4.091912269592285,4.155459880828857,4.086211204528809,0.1000000014901161,-0.1000000014901161,0.0057010650634765,0.0437631607055664,29.625652479088824,5.942116727477643,7.17,8.72,0.95,2.13,,1.5500000000000007,,0.5182841102373139,7.989285996824535,4.136517643613296,,0.0,0.0,,0.2909787869803346,3.828641396489095,2.1133333333333333,8.091195484580288,0.0,0.0,0.5760491262184445,0.23461533804894766,0.33279405080039076,1.166869873947944,1.3166640946796262,110.35476534900332,,,0.16199
1990-12-01,4.147896229564655,4.108969724580772,3.014080057391301,-0.65266656608235,-0.6999999999999927,-4.446716592,0.915094960841902,3.399999999999997,1.7000000000000002,-6.099999999999997,1.400000000000001,2.5000000000000018,-2.1999999999999966,-0.4000000000000007,6.299999999999995,1.7000000000000002,-5.500000000000004,2.1,371.0,1.4816045761108398,0.0,0.9932518005371094,0.0,-1.9600948095321653,0.0,0.8754687309265137,0.0425596237182617,1.2527629137039185,0.0,-1.1631507873535156,0.0,-0.3364722430706024,0.0,1.9878743886947632,0.0,0.9932518005371094,0.0377403497695922,-1.8718022108078003,0.0,1.1314021348953247,0.0,0.0800016894936561,4.149968147277832,4.1054887771606445,4.154787540435791,4.091912269592285,0.0,0.0,0.0135765075683593,0.0057010650634765,24.88571439470564,5.944713552418529,7.06,8.39,1.29,2.27,,1.330000000000001,,-4.739938084383187,8.001750866460345,4.12372049984849,,0.1006556609029365,0.05811357291777,,0.3139051217916964,4.718498871295094,1.2432432432432432,5.866241839988495,0.018018018018018018,0.02702702702702703,2.182063135441531,-1.4360714984631961,-0.45107504259587167,1.9534880334865055,0.5421026619135815,164.9151266103231,,,0.16199
