h,coef,se,n_obs,lo90,hi90,lo95,hi95
26,0.07156459293281486,1.058852253708341,356,-1.670247364417406,1.8133765502830357,-2.0037858243355333,2.146915010201163
27,-2.566100569815307,1.1696878075281547,355,-4.490237013199121,-0.6419641264314924,-4.858688672570491,-0.27351246706012367
28,0.6880729958704923,0.9890803293912918,354,-0.9389641459781826,2.3151101377191674,-1.2505244497364394,2.6266704414774242
29,-0.6617265652442336,1.1204164582581564,353,-2.504811639078901,1.1813585085904337,-2.85774282343022,1.534289692941753
30,1.4800096800226112,0.969783966848937,352,-0.11528494544389001,3.0753043054891123,-0.42076689500130526,3.3807862550465275
31,-0.25848541831812744,1.1127499009650859,351,-2.0889590054056937,1.571988168769439,-2.439475224209696,1.9225043875734409
32,-0.7155269048724167,0.9479171494282818,350,-2.27485061568194,0.8437968059371068,-2.573444517751849,1.1423907080070155
33,1.6288324773492469,0.9420684841701088,349,0.07912982088941778,3.178535133809076,-0.2176217516241663,3.47528670632266
34,1.6085536192800147,0.9822853256874816,348,-0.00730574147589258,3.224412980035922,-0.3167256190674492,3.5338328576274787
35,0.49972762103633933,1.020503433536554,347,-1.179000527131292,2.1784557692039708,-1.5004591086953063,2.499914350767985
36,-0.9039110692449341,1.2062701435659986,346,-2.8882254554110016,1.0804033169211336,-3.2682005506342913,1.460378412144423
37,-1.4193380531927673,1.1542635136942856,345,-3.318101533219867,0.47942542683433254,-3.681694540033567,0.8430184336480324
38,1.9999149345016083,1.2628981984536098,344,-0.07755260195458002,4.077382470957796,-0.475365534467467,4.475195403470684
39,-0.2457471403821859,1.0300764669959341,343,-1.9402229285904975,1.4487286478261259,-2.264697015694217,1.7732027349298451
40,0.3494622137836431,0.9919566661594675,342,-1.282306502048681,1.9812309296159674,-1.5947728518889133,2.2936972794561994
41,0.279975333869414,0.8889380987716289,341,-1.1823278386099156,1.7422785063487436,-1.4623433397229786,2.0222940074618068
42,-0.5486046804635033,1.0096264537499966,340,-2.2094401968822477,1.1122308359552413,-2.5274725298134966,1.4302631688864902
43,0.48462177119881056,1.090809274575712,339,-1.3097594854782357,2.2790030278758566,-1.6533644069695852,2.6226079493672065
44,1.0073211619390807,1.3114582802678734,338,-1.1500277091015711,3.164670032979733,-1.563137067385951,3.5777793912641123
45,-0.3565602276757328,0.9414603971438514,337,-1.9052625809773684,1.1921421256259026,-2.2018226060776818,1.488702150726216
46,-0.4120629801861335,1.012567324981258,336,-2.077736229780303,1.2536102694080358,-2.396694937149399,1.572568976777132
47,0.8594158644295329,0.9034745092614682,335,-0.6267997033055823,2.345631432164648,-0.9113941737229447,2.6302259025820103
48,0.7802889692095297,0.9951983333746796,334,-0.8568122891918181,2.4173902276108774,-1.170299764204842,2.7308777026239017
