,n_events,sum_weights,n_hits,gpr_weighted,gpr_roll_mean,gpr_roll_std,gpr_surprise,d2gpr_surprise,d2gpr_weighted,gpr_pct_rank,gpr_pct_surprise,gpr_ma6,d1gpr_ma6,gpr_abs_dev,d2gpr_abs_dev
1995-04-01,212.0,15.0,5,0.07075471698113207,0.08823747787515078,0.06278726283497779,-0.2784443867216861,1.677585582077628,0.11788402442304474,0.34782608695652173,-0.15217391304347827,0.09671876057790874,0.000610344203990601,-0.5418766489932966,1.2354428433063611
1995-05-01,327.0,47.0,19,0.1437308868501529,0.09706189862617702,0.06250061383122339,0.746696478053812,0.15748337960802683,0.02208900255676292,0.5652173913043478,0.06521739130434778,0.1142943230593138,0.017575562481405058,0.233228289118784,0.23082644134507757
1995-06-01,728.0,83.0,32,0.11401098901098901,0.09144843529212544,0.05702507285073913,0.39566023489211766,-1.3761771079371925,-0.10269606770818472,0.5217391304347826,0.021739130434782594,0.09770587678336752,-0.016588446275946273,-0.08492412282593745,-1.0932573500568021
1995-07-01,893.0,66.0,27,0.07390817469204927,0.0899003207553839,0.05724609832145488,-0.27935783454679636,-0.3239818262772197,-0.01038291647977585,0.391304347826087,-0.10869565217391303,0.08485612066380972,-0.012849756119557798,-0.5135511310891894,-0.11047459631853049
1995-08-01,1006.0,71.0,27,0.0705765407554672,0.09399916795737694,0.05353542806335372,-0.43751638959889233,0.516859514386818,0.03677118038235766,0.30434782608695654,-0.19565217391304346,0.0821414763264441,-0.0027146443373656237,-0.5445433903357202,0.39763474901672113
1995-09-01,576.0,45.0,15,0.078125,0.09397973387777493,0.053541664078141746,-0.2961195575586824,0.29955538709230584,0.01088009318111488,0.4782608695652174,-0.021739130434782594,0.09185105138163174,0.009709575055187644,-0.45802625101003147,0.11750939857221954
1995-10-01,331.0,23.0,9,0.06948640483383686,0.09417921330082897,0.053436741014735535,-0.4620942070584526,-0.3073714815399801,-0.016187054410695942,0.2608695652173913,-0.2391304347826087,0.09163966602374922,-0.00021138535788252366,-0.5478602878368918,-0.17635117615254903
1995-11-01,315.0,22.0,8,0.06984126984126984,0.09680952645745793,0.051163419909013054,-0.5271003514649203,0.10096850509330252,0.008993460173596118,0.30434782608695654,-0.19565217391304346,0.07932472985560203,-0.01231493616814719,-0.5390126175856274,0.09868170707812474
1995-12-01,257.0,45.0,15,0.17509727626459143,0.09360582725728499,0.04387385414603764,1.8574034716908077,2.4495099675621956,0.1049011414158886,0.8695652173913043,0.3695652173913043,0.08950577773120244,0.01018104787560041,0.6236987706479442,1.1538637179823072
1996-01-01,386.0,69.0,25,0.17875647668393782,0.09591830769683013,0.04773569910630345,1.7353504931944945,-2.506556801652041,-0.10159680600397519,0.9130434782608695,0.4130434782608695,0.10698049472985054,0.017474716998648096,0.6579879845083421,-1.1284221743731737
1996-02-01,494.0,84.0,34,0.1700404858299595,0.10284964761768833,0.0521372917951359,1.2887289672867068,-0.3245685474114748,-0.012375191273324704,0.782608695652174,0.28260869565217395,0.12355781890893258,0.016577324179082045,0.5554624539673888,-0.1368147444013511
1996-03-01,915.0,135.0,53,0.14754098360655737,0.1134891004458286,0.04637219053753046,0.7343168991158509,-0.10779054226306828,-0.013783511369423823,0.6956521739130435,0.19565217391304346,0.13512714951002547,0.011569330601092886,0.300177249619266,-0.15275967380716948
1996-04-01,471.0,77.0,31,0.16348195329087048,0.12121637013830679,0.04632956061092401,0.9122811137258643,0.7323762827808694,0.03844047190771524,0.782608695652174,0.28260869565217395,0.15079307425286442,0.015665924742838955,0.47675171183493975,0.43185966656379654
1996-05-01,687.0,71.0,30,0.10334788937409024,0.11785112034863492,0.046011056298463984,-0.31521186734912765,-1.4054571956850053,-0.07607503360109336,0.5652173913043478,0.06521739130434778,0.15637751084166782,0.005584436588803393,-0.2060532670447949,-0.8593794410954083
1996-06-01,526.0,53.0,19,0.10076045627376426,0.11674690928719951,0.04626986366928458,-0.3455046491534742,1.1972001992706454,0.05754663081645425,0.5652173913043478,0.06521739130434778,0.14398804084319664,-0.012389469998471181,-0.23409961508794944,0.6547586308365801
1996-07-01,523.0,52.0,24,0.0994263862332696,0.11887342691563456,0.0446811751434289,-0.4352401345743245,-0.05944270361650378,0.0012533630598313278,0.5217391304347826,0.021739130434782594,0.13076635910141857,-0.013221681741778069,-0.24780719967451212,0.014338763456591852
1996-08-01,483.0,55.0,21,0.11387163561076605,0.12248135148690946,0.04210021032242932,-0.20450529368392484,0.32047032631125,0.0157793194179911,0.6086956521739131,0.10869565217391308,0.12140488406488632,-0.009361475036532244,-0.07987017948695689,0.1816446047741179
1996-09-01,502.0,69.0,26,0.13745019920318724,0.12742511808717508,0.039840586144224,0.25162986005580085,0.225400312849326,0.009133314214924748,0.6521739130434783,0.15217391304347827,0.11972308666432467,-0.001681797400561652,0.1939268089825641,0.10585996828196578
1996-10-01,710.0,99.0,35,0.13943661971830987,0.13325430266088115,0.03547037728471319,0.1742952156331627,-0.5334697981623638,-0.021592143077298565,0.6521739130434783,0.15217391304347827,0.11571553106889787,-0.004007555595426801,0.21586329975558552,-0.25186049769649954
1996-11-01,1047.0,147.0,64,0.14040114613180515,0.1391342923517591,0.029317381761674925,0.04321169572182463,-0.05374887548869989,-0.0010218941016273408,0.6521739130434783,0.15217391304347827,0.12189107386185037,0.006175542792952501,0.22582225893716526,-0.011977531591441687
1996-12-01,732.0,88.0,34,0.12021857923497267,0.13456106759929085,0.027416141532980432,-0.5231402948173718,-0.4352684706278584,-0.02114709331032777,0.5652173913043478,0.06521739130434778,0.1251340943553851,0.00324302049353474,-0.013745446176934323,-0.24952666429567935
1997-01-01,663.0,72.0,30,0.1085972850678733,0.12871446829795216,0.024455495981318326,-0.822603771579463,0.26688851377710526,0.008561272729733116,0.4782608695652174,-0.021739130434782594,0.1266625774944857,0.0015284831391005893,-0.15166581622812778,0.10164733506290613
1997-02-01,733.0,97.0,45,0.13233287858117326,0.12557216769388663,0.020814218591891066,0.32481214019345966,1.4468793885350137,0.035356887680399324,0.6086956521739131,0.10869565217391308,0.12973945132288692,0.0030768738284012165,0.1327653884336733,0.42235157471299456
1997-03-01,1072.0,109.0,45,0.10167910447761194,0.12175034443314119,0.02062329277191392,-0.973231587094739,-2.4454596390611214,-0.05438936761686128,0.34782608695652173,-0.15217391304347827,0.1237776022019577,-0.005961849120929216,-0.23629571502131475,-0.6534923081167892
1997-04-01,854.0,102.0,39,0.11943793911007025,0.11808000991807449,0.01589935969954487,0.08540779110964022,2.3566831054925776,0.04841260873601963,0.5217391304347826,0.021739130434782594,0.12044448876725111,-0.003333113434706589,-0.020352494217581934,0.5850043242587208
1997-05-01,512.0,41.0,15,0.080078125,0.1161408628869003,0.018980062301154052,-1.9000326402884127,-3.044079809602432,-0.05711864874252856,0.21739130434782608,-0.28260869565217395,0.11039065191195023,-0.010053836855300882,-0.4979706612125444,-0.6935613877986953
1997-06-01,688.0,119.0,41,0.17296511627906977,0.12215791788734243,0.02434720418887877,2.086777520637662,5.972250592324127,0.13224680538914002,0.9130434782608695,0.4130434782608695,0.11918174141929977,0.00879108950734954,0.6373160078746251,1.6129048360821319
1997-07-01,495.0,64.0,25,0.1292929292929293,0.12464679647564741,0.023316988591727743,0.19925955699657563,-5.874328124567161,-0.13655917826521025,0.5652173913043478,0.06521739130434778,0.12263101545680909,0.0034492740375093173,0.09884794538017724,-1.6737547315816172
1997-08-01,868.0,57.0,23,0.06566820276497695,0.12062984373849832,0.0288400621607084,-1.905739338121154,-0.2174809314766435,-0.019952539541811865,0.0,-0.5,0.1115202361541097,-0.01111077930269938,-0.6836841514667065,-0.24406403435243595
1997-09-01,700.0,77.0,26,0.11,0.11834232713823271,0.028470906160112552,-0.2930123506191815,3.7177258826197024,0.10795652376297539,0.391304347826087,-0.10869565217391303,0.1129070520745077,0.0013868159203979935,-0.13228103636828595,1.333935211945304
1997-10-01,1991.0,219.0,86,0.10999497739829231,0.11588885694489791,0.0277472232021173,-0.2124133108265715,-1.5321279477093626,-0.04433681983673074,0.34782608695652173,-0.15217391304347827,0.11133322512254472,-0.001573826951962981,-0.13163313803716045,-0.550755216767295
1997-11-01,1486.0,93.0,36,0.06258411843876177,0.10940410463714428,0.03045848295902784,-1.5371739380902145,-1.405359667056253,-0.04740583635782285,0.0,-0.5,0.10841755736233837,-0.002915667760206353,-0.7210663344196958,-0.5900810947136609
1997-12-01,806.0,31.0,11,0.038461538461538464,0.10259101790602478,0.03638654602872199,-1.762450313197225,1.0994842521566326,0.02328827898230723,0.0,-0.5,0.0860002943927498,-0.02241726296958857,-1.0138189829751565,0.29668054782707465
1998-01-01,491.0,57.0,19,0.11608961303462322,0.1032153785699206,0.03656283130232646,0.3521126238351089,2.339839312139344,0.10175065455030806,0.5217391304347826,0.021739130434782594,0.08379974168303213,-0.002200552709717668,-0.03671284545614901,1.2698587860744683
1998-02-01,983.0,71.0,29,0.07222787385554426,0.0982066281761182,0.036327541063215174,-0.715125592325865,-3.181801153193308,-0.1214898137521637,0.13043478260869565,-0.3695652173913043,0.08489302019812667,0.0010932785150945395,-0.5875344492084202,-1.5279277412712786
1998-03-01,1152.0,89.0,34,0.07725694444444445,0.09617144817335423,0.036796393476639364,-0.5140314563957982,1.2683323520910408,0.048890809767979146,0.17391304347826086,-0.32608695652173914,0.07943584427220075,-0.005457175925925914,-0.5203462673813454,0.618009785579346
1998-04-01,969.0,89.0,30,0.09184726522187822,0.09387222534933824,0.03606515839714178,-0.05614726837358081,0.25679005209215044,0.009561250188533585,0.2608695652173913,-0.2391304347826087,0.07641122557613172,-0.0030246186960690286,-0.33260598203252206,0.1205521035217485
1998-05-01,786.0,123.0,48,0.15648854961832062,0.10023976073419828,0.039944999607757915,1.408155950343231,1.0064190306945946,0.050050963619008626,0.9565217391304348,0.4565217391304348,0.0920619641060582,0.015650738529926475,0.4916703731308967,0.6365360698145955
1998-06-01,2301.0,255.0,93,0.11082138200782268,0.09506111621159435,0.033101505034245644,0.4761193117933253,-2.396339857266718,-0.11030845200694034,0.5217391304347826,0.021739130434782594,0.10412193803043891,0.012059973924380712,-0.09455889271110329,-1.4105056210054188
1998-07-01,1051.0,85.0,38,0.08087535680304472,0.09102631850410396,0.03145974285211246,-0.3226651199527405,0.13325220680383998,0.01572114240571998,0.2608695652173913,-0.2391304347826087,0.09825289532517582,-0.005869042705263089,-0.47832223481188596,0.2024659237412173
1998-08-01,379.0,26.0,10,0.06860158311345646,0.09127076686647727,0.0312555264742539,-0.7252856153837013,0.396163936315105,0.017672251515189696,0.13043478260869565,-0.3695652173913043,0.09764851353482785,-0.0006043817903479687,-0.6330981560883898,0.2289874208242788
1998-09-01,529.0,83.0,32,0.15689981096408318,0.09517908444681754,0.03633064720127765,1.6988611894338919,2.826767300248554,0.10057200154021498,0.9565217391304348,0.4565217391304348,0.11092232462143432,0.013273811086606468,0.5114774698423257,1.2993515472072192
1998-10-01,483.0,59.0,21,0.12215320910973085,0.09619227042277075,0.03694572106386629,0.7026778186865721,-3.420330175564913,-0.12304482970497904,0.7391304347826086,0.23913043478260865,0.11597331526940975,0.0050509906479754285,0.05797336425261744,-1.5980797315204236
1998-11-01,670.0,85.0,31,0.12686567164179105,0.10154906652302319,0.036284050895507715,0.6977337010047652,0.9912392530655129,0.03945906438641253,0.782608695652174,0.28260869565217395,0.11103616893998818,-0.004937146329421577,0.11917238019731198,0.5147031215344028
1998-12-01,597.0,71.0,27,0.11892797319932999,0.10825460275117248,0.030546946656427078,0.34940875002025235,-0.34338083330270597,-0.012650160974521263,0.6521739130434783,0.15217391304347827,0.11238726747190604,0.0013510985319178659,0.01458458765672797,-0.16578680848527855
1999-01-01,782.0,144.0,54,0.18414322250639387,0.11392573687382002,0.037629811109741076,1.8660068589713685,1.864923059935629,0.07315294774952494,1.0,0.5,0.12959857842246422,0.01721131095055818,0.8702605679847834,0.9602637728686394
1999-02-01,499.0,63.0,23,0.12625250501002003,0.11842778947002634,0.03535025424512835,0.22134821112558237,-3.1612567567969023,-0.12310596680343772,0.7391304347826086,0.23913043478260865,0.13920706540522484,0.009608486982760622,0.1030770839116134,-1.6228594644012255
1999-03-01,1125.0,202.0,74,0.17955555555555555,0.12695267372928562,0.03682332106155857,1.4285208479249396,2.8518312846451437,0.11119376804190936,0.9565217391304348,0.4565217391304348,0.1429830228371369,0.003775957431912058,0.8062064167623745,1.470312816923931
1999-04-01,2023.0,266.0,100,0.1314878892733564,0.1302560590669088,0.03512672762664583,0.03506817428427855,-2.6006253104400185,-0.10137071682773469,0.782608695652174,0.28260869565217395,0.14453880286440782,0.0015557800272709144,0.16492025248917402,-1.3444154971239617
